"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper"
"29","Afghanistan","2020","South Asia","61170524.9653733","65634995.8691866","65634995.8691866","65634995.8691866"
"29.1","Afghanistan","2021","South Asia","62684864.2216467","67063665.9796177","67061258.9325411","67068590.3326242"
"292","Afghanistan","2022","South Asia","62761989.7559427","67050051.3934682","67045968.4988041","67058305.3571018"
"293","Afghanistan","2023","South Asia","63115338.0663329","67320278.8876195","67314330.3246053","67332068.9584936"
"294","Afghanistan","2024","South Asia","63379046.9687265","67497503.026014","67489477.7276744","67513017.983717"
"295","Afghanistan","2025","South Asia","63610409.9544094","67641948.1615073","67631734.3514635","67661177.0069921"
"296","Afghanistan","2026","South Asia","63827865.1038902","67776442.687372","67764297.1579413","67798849.3571948"
"297","Afghanistan","2027","South Asia","64383564.6128649","68277449.2656262","68263660.7791269","68302522.1149247"
"298","Afghanistan","2028","South Asia","65363284.15255","69237939.5596986","69222818.3691125","69265159.1472925"
"299","Afghanistan","2029","South Asia","66399386.1804379","70263779.5117414","70247758.3485745","70292470.4903933"
"2910","Afghanistan","2030","South Asia","67429957.8765944","71280589.7174906","71263961.8614228","71310301.6730511"
"2912","Afghanistan","2031","South Asia","68436470.3723453","72270267.5692893","72253188.5110964","72300764.4808749"
"2913","Afghanistan","2032","South Asia","69497901.9854757","73315098.7191156","73297625.7813317","73346294.2005761"
"2914","Afghanistan","2033","South Asia","70708047.3105431","74513562.8826735","74495697.5851265","74545457.3632725"
"2915","Afghanistan","2034","South Asia","71876235.996575","75670711.9601009","75652467.0869405","75703280.4115418"
"2916","Afghanistan","2035","South Asia","73029407.4454461","76810307.0643279","76791682.1319186","76843550.4244395"
"2917","Afghanistan","2036","South Asia","74149015.029203","77913675.8070029","77894675.4239675","77947585.086834"
"2918","Afghanistan","2037","South Asia","75209896.1363209","78956279.6816455","78936912.603859","78990839.792748"
"2919","Afghanistan","2038","South Asia","76256391.8865667","79982446.9531101","79962712.8729516","80017658.3459142"
"2920","Afghanistan","2039","South Asia","77204651.312863","80908135.8475366","80888057.1143957","80943955.6470408"
"2922","Afghanistan","2040","South Asia","78103979.3770547","81782620.4131643","81762204.9514747","81819034.9500759"
"2923","Afghanistan","2041","South Asia","78959150.9831997","82610863.8410797","82590120.3913444","82647857.5360409"
"2924","Afghanistan","2042","South Asia","79735159.401989","83357625.3745528","83336570.228812","83395168.31178"
"2925","Afghanistan","2043","South Asia","80458712.2073121","84050007.366457","84028647.4403702","84088083.2295307"
"2926","Afghanistan","2044","South Asia","81091380.798559","84649150.5061124","84627511.3091414","84687713.3891994"
"2927","Afghanistan","2045","South Asia","81651613.0191972","85174048.4144684","85152145.3018305","85213071.9221468"
"2928","Afghanistan","2046","South Asia","82152076.7441315","85637014.5843206","85614860.9682153","85676476.0034836"
"2929","Afghanistan","2047","South Asia","82579345.055533","86024889.4375143","86002503.4471257","86064755.5637674"
"2930","Afghanistan","2048","South Asia","82926334.7286965","86330257.5513777","86307656.2965489","86370498.6869143"
"2932","Afghanistan","2049","South Asia","83227113.7912871","86587915.814493","86565116.1375416","86628503.9014927"
"2933","Afghanistan","2050","South Asia","83616181.142505","86936533.8093315","86913522.6722366","86977486.3684739"
"2934","Albania","2020","Europe and central Asia","15931250.1843679","22447386.982623","22447386.982623","22447386.982623"
"2935","Albania","2021","Europe and central Asia","16029813.5654678","22564347.330453","22563700.6032446","22565423.8668557"
"2936","Albania","2022","Europe and central Asia","16096015.6904284","22640359.2459474","22639403.3350687","22641850.8191914"
"2937","Albania","2023","Europe and central Asia","16157539.0275157","22718387.6952395","22717302.8903434","22720015.859751"
"2938","Albania","2024","Europe and central Asia","16219218.3239189","22801740.1672743","22800611.5082021","22803404.1272578"
"2939","Albania","2025","Europe and central Asia","16311187.1995204","22925488.1797856","22924342.0790666","22927174.5565869"
"2940","Albania","2026","Europe and central Asia","16412936.3482392","23057449.6091818","23056288.7018501","23059164.9499197"
"2942","Albania","2027","Europe and central Asia","16488048.4003318","23161077.5526393","23159905.4723732","23162815.834426"
"2943","Albania","2028","Europe and central Asia","16569680.4508361","23269104.3727218","23267927.0625994","23270855.1918504"
"2944","Albania","2029","Europe and central Asia","16632462.0688602","23356054.6620045","23354877.1122647","23357809.6561333"
"2945","Albania","2030","Europe and central Asia","16714896.5877286","23460114.1188843","23458938.4541693","23461868.7631442"
"2946","Albania","2031","Europe and central Asia","16797424.6808242","23562006.1826489","23560833.1331839","23563758.9570796"
"2947","Albania","2032","Europe and central Asia","16851366.033277","23633189.9723658","23632022.3136049","23634935.6125086"
"2948","Albania","2033","Europe and central Asia","16915130.1970807","23708652.0326776","23707570.3338585","23710256.8902691"
"2949","Albania","2034","Europe and central Asia","16934778.3831683","23724832.2361756","23723825.5549626","23726290.6089967"
"2950","Albania","2035","Europe and central Asia","16965605.8645752","23747231.0254246","23746226.94866","23748686.2322676"
"2952","Albania","2036","Europe and central Asia","16980397.9725966","23751178.9770843","23750177.5491866","23752631.8703848"
"2953","Albania","2037","Europe and central Asia","16961866.7404138","23719090.478884","23718092.9095694","23720540.7284199"
"2954","Albania","2038","Europe and central Asia","16958947.2583653","23700207.8959115","23699212.6327114","23701658.0827012"
"2955","Albania","2039","Europe and central Asia","16927007.4300107","23649694.7116995","23648703.4750505","23651142.7899633"
"2956","Albania","2040","Europe and central Asia","16899508.5834292","23601324.9336029","23600336.1711843","23602773.560696"
"2957","Albania","2041","Europe and central Asia","16846595.8156232","23525210.173676","23524225.2327871","23526657.6467074"
"2958","Albania","2042","Europe and central Asia","16756605.5376953","23409788.1285923","23408809.9261761","23411230.5342833"
"2959","Albania","2043","Europe and central Asia","16671758.8771245","23297187.181539","23296215.5274334","23298624.510822"
"2960","Albania","2044","Europe and central Asia","16551022.0638789","23146722.0599689","23145760.111647","23148149.6760233"
"2962","Albania","2045","Europe and central Asia","16418326.0404324","22982334.8751801","22981383.3333359","22983751.6596792"
"2963","Albania","2046","Europe and central Asia","16267988.380669","22798329.9962378","22797391.2783058","22799731.811986"
"2964","Albania","2047","Europe and central Asia","16072348.1893886","22558762.1621706","22557932.8615201","22560014.5451861"
"2965","Albania","2048","Europe and central Asia","15866624.8982798","22301487.0224114","22300750.4884018","22302584.9667351"
"2966","Albania","2049","Europe and central Asia","15628954.464669","22009008.1333989","22008285.1893409","22010088.6051656"
"2967","Albania","2050","Europe and central Asia","15364442.4765086","21685202.7091567","21684519.6834426","21686233.653281"
"2968","Algeria","2020","Middle East and north Africa","119807890.281008","136162652.961787","136162652.961787","136162652.961787"
"2969","Algeria","2021","Middle East and north Africa","120863614.689515","137544866.288491","137541183.420047","137549659.251615"
"2970","Algeria","2022","Middle East and north Africa","121757136.429123","138766093.36766","138760657.525054","138772879.780451"
"2972","Algeria","2023","Middle East and north Africa","122481543.777345","139813687.753863","139807028.46224","139821980.296445"
"2973","Algeria","2024","Middle East and north Africa","122932442.858517","140576208.931906","140568555.008549","140585786.458721"
"2974","Algeria","2025","Middle East and north Africa","123259502.421482","141204386.509872","141195908.804253","141215049.575218"
"2975","Algeria","2026","Middle East and north Africa","123460304.637572","141696476.369231","141687377.083157","141707973.92716"
"2976","Algeria","2027","Middle East and north Africa","123560470.1586","142078637.479241","142069133.329349","142090689.174493"
"2977","Algeria","2028","Middle East and north Africa","123585075.094628","142377627.262313","142367920.197148","142389969.188255"
"2978","Algeria","2029","Middle East and north Africa","123523033.227602","142582516.978975","142572767.460616","142594931.312876"
"2979","Algeria","2030","Middle East and north Africa","123482207.068362","142802964.043613","142793299.619019","142815275.941044"
"2980","Algeria","2031","Middle East and north Africa","123479142.598646","143057131.47474","143047608.533198","143069264.214309"
"2982","Algeria","2032","Middle East and north Africa","123546777.566555","143379984.28184","143370626.988166","143391906.041014"
"2983","Algeria","2033","Middle East and north Africa","123743442.869862","143830326.820118","143821141.657257","143842030.21344"
"2984","Algeria","2034","Middle East and north Africa","124068573.346075","144408844.610902","144399838.269428","144420322.144958"
"2985","Algeria","2035","Middle East and north Africa","124582452.022661","145177476.091047","145168646.640131","145188731.643162"
"2986","Algeria","2036","Middle East and north Africa","125292414.587479","146142765.231008","146134110.818915","146153803.002279"
"2987","Algeria","2037","Middle East and north Africa","126213154.603401","147321392.676592","147312908.658822","147332220.371142"
"2988","Algeria","2038","Middle East and north Africa","127396367.817459","148764120.424893","148755798.523141","148774751.444103"
"2989","Algeria","2039","Middle East and north Africa","128799479.846603","150429157.188154","150420991.972452","150439601.868149"
"2990","Algeria","2040","Middle East and north Africa","130401296.379624","152295101.023834","152287081.567055","152305374.614343"
"2992","Algeria","2041","Middle East and north Africa","132179805.409782","154341073.856452","154333186.972541","154351188.276717"
"2993","Algeria","2042","Middle East and north Africa","134094868.854069","156526518.657759","156518753.07574","156536487.179499"
"2994","Algeria","2043","Middle East and north Africa","136129917.59951","158832615.24977","158824958.184441","158842454.358213"
"2995","Algeria","2044","Middle East and north Africa","138200822.413821","161176166.173058","161168608.716383","161185885.981587"
"2996","Algeria","2045","Middle East and north Africa","140260428.799462","163508968.950031","163501498.564292","163518584.026342"
"2997","Algeria","2046","Middle East and north Africa","142292553.243499","165814839.186068","165807442.182448","165824364.24025"
"2998","Algeria","2047","Middle East and north Africa","144249288.441231","168043760.376134","168036425.041202","168053206.296497"
"2999","Algeria","2048","Middle East and north Africa","146077003.629807","170141211.782236","170133928.189589","170150588.644548"
"29100","Algeria","2049","Middle East and north Africa","147814908.701657","172143707.391978","172136461.704173","172153029.794735"
"29101","Algeria","2050","Middle East and north Africa","149313237.625486","173901295.452069","173894084.923542","173910564.652327"
"29102","Argentina","2020","Latin America and Caribbean","211944435.602077","264111180.60503","264111180.60503","264111180.60503"
"29103","Argentina","2021","Latin America and Caribbean","226025671.76261","280911740.159018","280909610.714184","280914182.139075"
"29104","Argentina","2022","Latin America and Caribbean","228727510.955329","283360018.039924","283357665.934561","283362359.676425"
"29105","Argentina","2023","Latin America and Caribbean","231395888.787238","285790390.97556","285788116.827172","285792703.233505"
"29106","Argentina","2024","Latin America and Caribbean","234107122.168077","288315034.776917","288312770.403121","288317466.129737"
"29107","Argentina","2025","Latin America and Caribbean","236793787.721351","290806991.608537","290804642.991179","290809612.861286"
"29108","Argentina","2026","Latin America and Caribbean","239427725.000608","293239715.413352","293237251.198505","293242507.165894"
"29109","Argentina","2027","Latin America and Caribbean","241931688.929757","295536740.291039","295534177.499442","295539653.68908"
"29110","Argentina","2028","Latin America and Caribbean","244314034.182154","297706577.245857","297703953.000224","297709563.703246"
"29111","Argentina","2029","Latin America and Caribbean","246601245.794536","299775003.033218","299772347.349064","299778027.238737"
"29113","Argentina","2030","Latin America and Caribbean","248850614.728725","301799721.88399","301797053.234519","301802762.475025"
"29114","Argentina","2031","Latin America and Caribbean","251034377.204469","303753357.941652","303750686.974013","303756402.473875"
"29115","Argentina","2032","Latin America and Caribbean","253076118.306805","305557759.924457","305555093.770338","305560800.085947"
"29116","Argentina","2033","Latin America and Caribbean","255000508.204018","307241485.137428","307238827.254409","307244516.773381"
"29117","Argentina","2034","Latin America and Caribbean","256799343.251457","308794443.872464","308791795.732755","308797465.13188"
"29118","Argentina","2035","Latin America and Caribbean","258539517.070852","310284157.480099","310281521.356784","310287167.505677"
"29119","Argentina","2036","Latin America and Caribbean","260210223.683671","311698296.055432","311695674.75307","311701295.142831"
"29120","Argentina","2037","Latin America and Caribbean","261725137.099722","312951071.86219","312948467.178184","312954057.623067"
"29122","Argentina","2038","Latin America and Caribbean","263091795.33471","314050655.885017","314048069.599851","314053626.057959"
"29123","Argentina","2039","Latin America and Caribbean","264259056.201577","314942794.067356","314940227.953065","314945746.349348"
"29124","Argentina","2040","Latin America and Caribbean","265356397.84313","315757186.78179","315754641.660494","315760119.952634"
"29125","Argentina","2041","Latin America and Caribbean","266359167.539268","316470692.129948","316468168.999286","316473605.133177"
"29126","Argentina","2042","Latin America and Caribbean","267245572.124419","317060418.699379","317057919.003136","317063309.931765"
"29127","Argentina","2043","Latin America and Caribbean","268020527.041505","317530695.875601","317528220.592772","317533564.129786"
"29128","Argentina","2044","Latin America and Caribbean","268607542.938719","317807623.046094","317805173.212993","317810466.972279"
"29129","Argentina","2045","Latin America and Caribbean","269132091.771778","318014803.965775","318012379.347465","318017623.829268"
"29130","Argentina","2046","Latin America and Caribbean","269559510.033524","318117989.640179","318115590.234072","318120785.198318"
"29132","Argentina","2047","Latin America and Caribbean","269909619.301585","318138563.54669","318136189.768221","318141334.181813"
"29133","Argentina","2048","Latin America and Caribbean","270182292.437169","318080389.297499","318078040.554615","318083134.48856"
"29134","Argentina","2049","Latin America and Caribbean","270251756.611612","317810607.999169","317808284.672085","317813326.25982"
"29135","Argentina","2050","Latin America and Caribbean","270214959.702106","317427063.909691","317424765.542195","317429755.003977"
"29136","Armenia","2020","Europe and central Asia","17517388.5523624","20628840.8210932","20628840.8210932","20628840.8210932"
"29137","Armenia","2021","Europe and central Asia","17245482.8218851","20285199.8832601","20285103.1499483","20285301.177006"
"29138","Armenia","2022","Europe and central Asia","17326213.7004113","20383167.4217429","20383054.669281","20383278.4296621"
"29139","Armenia","2023","Europe and central Asia","17506784.9321633","20592223.9650999","20592102.5178911","20592346.947444"
"29140","Armenia","2024","Europe and central Asia","17701621.2122881","20822184.5480184","20822050.7454264","20822325.2873558"
"29142","Armenia","2025","Europe and central Asia","17909597.8147163","21064208.8739144","21064057.1062107","21064372.1394936"
"29143","Armenia","2026","Europe and central Asia","18116593.5326071","21304252.3517609","21304077.9525921","21304442.8123264"
"29144","Armenia","2027","Europe and central Asia","18312796.6898076","21532555.9457837","21532354.4367624","21532778.5958467"
"29145","Armenia","2028","Europe and central Asia","18529349.0951631","21780214.9412375","21779986.7159086","21780469.1871363"
"29146","Armenia","2029","Europe and central Asia","18717690.8662129","21998849.8765023","21998601.5755677","21999127.823949"
"29147","Armenia","2030","Europe and central Asia","18915406.9742797","22226036.3768841","22225773.6610865","22226331.2037815"
"29148","Armenia","2031","Europe and central Asia","19096545.0927415","22435862.6726085","22435589.3436326","22436169.7959828"
"29149","Armenia","2032","Europe and central Asia","19273853.1207219","22641018.1473954","22640736.8931725","22641334.3261487"
"29150","Armenia","2033","Europe and central Asia","19460119.7373081","22854542.6676368","22854255.5917883","22854865.342816"
"29152","Armenia","2034","Europe and central Asia","19600228.1854792","23021294.8231727","23021004.5011234","23021620.8457954"
"29153","Armenia","2035","Europe and central Asia","19726580.6996366","23173694.683982","23173401.1626277","23174023.988572"
"29154","Armenia","2036","Europe and central Asia","19784471.1748077","23256084.7729616","23255788.458853","23256416.8530936"
"29155","Armenia","2037","Europe and central Asia","19816218.6861907","23309073.8561749","23308774.6685187","23309408.73639"
"29156","Armenia","2038","Europe and central Asia","19835012.074068","23348577.996862","23348275.9751336","23348915.6224959"
"29157","Armenia","2039","Europe and central Asia","19840789.4233479","23374531.2625399","23374226.2186251","23374871.7905944"
"29158","Armenia","2040","Europe and central Asia","19846945.1706534","23400395.7968234","23400087.2623536","23400739.6985868"
"29159","Armenia","2041","Europe and central Asia","19796790.8469638","23369416.756271","23369105.1228824","23369763.5542891"
"29160","Armenia","2042","Europe and central Asia","19738893.1095226","23330141.3660791","23329826.8659347","23330490.9340201"
"29162","Armenia","2043","Europe and central Asia","19675649.0902071","23281901.447983","23281583.7209595","23282252.4676529"
"29163","Armenia","2044","Europe and central Asia","19594154.0228021","23210254.5872741","23209934.0873419","23210608.1791891"
"29164","Armenia","2045","Europe and central Asia","19501947.9378969","23122673.5388607","23122350.2201399","23123029.3865197"
"29165","Armenia","2046","Europe and central Asia","19365373.2182154","22989098.9987062","22988773.5570174","22989456.7531693"
"29166","Armenia","2047","Europe and central Asia","19220077.0721815","22844862.3460947","22844535.3931656","22845221.318954"
"29167","Armenia","2048","Europe and central Asia","19076977.0171532","22702153.2022079","22701824.0412619","22702514.202482"
"29168","Armenia","2049","Europe and central Asia","18937075.1328384","22562046.9149903","22561716.182902","22562409.3599055"
"29169","Armenia","2050","Europe and central Asia","18798046.6497558","22422284.6994394","22421952.8895756","22422648.1430995"
"29170","Australia","2020","East Asia and Pacific","165454834.477802","274388216.343943","274388216.343943","274388216.343943"
"29172","Australia","2021","East Asia and Pacific","168899466.255539","279934092.871125","279931279.767422","279937228.147171"
"29173","Australia","2022","East Asia and Pacific","171164226.845579","283159119.256203","283156005.3903","283161939.229979"
"29174","Australia","2023","East Asia and Pacific","173496550.795884","286493788.259692","286491118.118758","286496106.110727"
"29175","Australia","2024","East Asia and Pacific","175861127.0345","289847331.065806","289845065.428122","289849367.541477"
"29176","Australia","2025","East Asia and Pacific","178292020.365143","293254383.550083","293252319.214445","293256365.139663"
"29177","Australia","2026","East Asia and Pacific","180673160.360919","296596343.559946","296594294.41936","296598422.795195"
"29178","Australia","2027","East Asia and Pacific","182951342.246357","299816769.174378","299814643.754222","299818971.070652"
"29179","Australia","2028","East Asia and Pacific","185244360.738019","303034991.425607","303032779.39294","303037293.374046"
"29180","Australia","2029","East Asia and Pacific","187565521.542848","306259071.420109","306256790.60415","306261450.080979"
"29182","Australia","2030","East Asia and Pacific","189957268.800931","309525912.864546","309523573.214229","309528356.251451"
"29183","Australia","2031","East Asia and Pacific","192315511.851894","312732989.261622","312730595.456173","312735491.805982"
"29184","Australia","2032","East Asia and Pacific","194569874.602355","315809472.495815","315807028.270177","315812030.326139"
"29185","Australia","2033","East Asia and Pacific","196812676.337666","318844659.308096","318842165.973537","318847270.96432"
"29186","Australia","2034","East Asia and Pacific","199036714.208165","321837092.481828","321834549.670925","321839758.297037"
"29187","Australia","2035","East Asia and Pacific","201245160.292105","324793854.113235","324791260.753628","324796575.564759"
"29188","Australia","2036","East Asia and Pacific","203327495.314708","327598425.144054","327595782.386075","327601202.496749"
"29189","Australia","2037","East Asia and Pacific","205274143.005222","330245587.909878","330242897.192928","330248422.6485"
"29190","Australia","2038","East Asia and Pacific","207196926.377004","332851996.11013","332849254.995397","332854891.620027"
"29192","Australia","2039","East Asia and Pacific","209109458.116473","335425672.639407","335422877.645837","335428632.822786"
"29193","Australia","2040","East Asia and Pacific","211015375.592896","337974891.58932","337972039.212945","337977920.201269"
"29194","Australia","2041","East Asia and Pacific","212856426.292571","340441151.585448","340438239.982691","340444247.813749"
"29195","Australia","2042","East Asia and Pacific","214643500.933708","342835779.036036","342832807.707986","342838942.816651"
"29196","Australia","2043","East Asia and Pacific","216365201.343427","345153584.13685","345150552.051576","345156816.534438"
"29197","Australia","2044","East Asia and Pacific","217902754.059812","347176209.013477","347173116.089814","347179510.108615"
"29198","Australia","2045","East Asia and Pacific","219316849.270567","349024003.228674","349020849.307673","349027373.131419"
"29199","Australia","2046","East Asia and Pacific","220628671.120863","350752403.162458","350749190.262484","350755840.013829"
"29200","Australia","2047","East Asia and Pacific","221895161.386108","352418189.528989","352414920.344154","352421690.576197"
"29202","Australia","2048","East Asia and Pacific","223061898.713775","353952421.006273","353949097.263783","353955984.44033"
"29203","Australia","2049","East Asia and Pacific","224020495.156742","355161503.860378","355158127.54835","355165127.621386"
"29204","Australia","2050","East Asia and Pacific","224901936.832811","356274819.713227","356271390.565055","356278504.92274"
"29205","Austria","2020","Europe and central Asia","54140977.9288976","94065093.390742","94065093.390742","94065093.390742"
"29206","Austria","2021","Europe and central Asia","54574127.4405528","94761572.6410356","94760464.7308049","94762804.1477172"
"29207","Austria","2022","Europe and central Asia","54575161.7644367","94706052.8003196","94704854.6743003","94707208.4143717"
"29208","Austria","2023","Europe and central Asia","54552467.3518142","94644477.9306877","94643373.9949242","94645532.2143575"
"29209","Austria","2024","Europe and central Asia","54499172.0403042","94545613.3054176","94544574.2391336","94546661.2992777"
"29210","Austria","2025","Europe and central Asia","54419721.3807309","94412302.2419771","94411256.6403002","94413406.3645613"
"29212","Austria","2026","Europe and central Asia","54351845.2371443","94284535.0177607","94283455.2566286","94285693.0979861"
"29213","Austria","2027","Europe and central Asia","54274032.7398247","94138196.3649295","94137084.0986981","94139393.1582975"
"29214","Austria","2028","Europe and central Asia","54180915.2888084","93967151.5598794","93966021.4095916","93968369.8102144"
"29215","Austria","2029","Europe and central Asia","54078676.3024348","93777749.9159164","93776614.5435935","93778975.5056279"
"29216","Austria","2030","Europe and central Asia","53966442.882481","93567929.6813181","93566796.2965672","93569154.6939375"
"29217","Austria","2031","Europe and central Asia","53885770.6060825","93380004.9759765","93378875.859649","93381226.5398503"
"29218","Austria","2032","Europe and central Asia","53798221.8097316","93156473.6918927","93155352.0497809","93157687.7465618"
"29219","Austria","2033","Europe and central Asia","53680536.6474283","92848304.419277","92847191.9742027","92849509.0320011"
"29220","Austria","2034","Europe and central Asia","53544186.8268799","92470652.268882","92469548.6920809","92471847.5939598"
"29222","Austria","2035","Europe and central Asia","53397633.2573067","92077605.7405848","92076510.3651473","92078792.5751487"
"29223","Austria","2036","Europe and central Asia","53251741.0651214","91671211.2674131","91670206.9467933","91672308.4900449"
"29224","Austria","2037","Europe and central Asia","53089731.2381926","91225343.5068183","91224346.4909163","91226433.1461519"
"29225","Austria","2038","Europe and central Asia","52908562.4321907","90740567.0915945","90739576.9316122","90741649.7641476"
"29226","Austria","2039","Europe and central Asia","52738512.0523028","90265150.8621663","90264165.9674658","90266228.4529987"
"29227","Austria","2040","Europe and central Asia","52545912.5511062","89765502.1698096","89764523.146607","89766574.1234644"
"29228","Austria","2041","Europe and central Asia","52328915.2065631","89239308.9965787","89238335.5824684","89240375.7149713"
"29229","Austria","2042","Europe and central Asia","52107439.629422","88707525.357384","88706556.6501513","88708588.0579904"
"29230","Austria","2043","Europe and central Asia","51882174.5011533","88170173.0138756","88169209.3624794","88171231.1982474"
"29232","Austria","2044","Europe and central Asia","51656137.1409954","87630166.554349","87629209.1773903","87631218.9911251"
"29233","Austria","2045","Europe and central Asia","51415627.9242316","87075042.8320656","87074092.6687359","87076088.2779592"
"29234","Austria","2046","Europe and central Asia","51160464.9663355","86503411.6040787","86502470.7602661","86504447.85989"
"29235","Austria","2047","Europe and central Asia","50899522.471311","85924049.8376476","85923119.372233","85925075.8609765"
"29236","Austria","2048","Europe and central Asia","50637647.7490743","85340961.7127892","85340041.7799593","85341977.2632726"
"29237","Austria","2049","Europe and central Asia","50374541.8721853","84754315.9384511","84753405.7219667","84755321.4970226"
"29238","Austria","2050","Europe and central Asia","50097733.7527926","84141921.9421959","84141021.479603","84142917.4907638"
"29239","Bahrain","2020","Middle East and north Africa","8093317.10725126","9034044.76452203","9034044.76452203","9034044.76452203"
"29240","Bahrain","2021","Middle East and north Africa","7948893.88486156","8881798.11262798","8881657.35889294","8881994.10279686"
"29242","Bahrain","2022","Middle East and north Africa","7987511.79814394","8936461.89663958","8936270.77881006","8936723.18473433"
"29243","Bahrain","2023","Middle East and north Africa","8017966.872181","8988669.54258598","8988445.29644239","8988977.87847686"
"29244","Bahrain","2024","Middle East and north Africa","8050101.97954228","9042937.85920351","9042687.47761014","9043283.56935175"
"29245","Bahrain","2025","Middle East and north Africa","8082828.37651865","9097930.69703855","9097660.16298063","9098305.95212402"
"29246","Bahrain","2026","Middle East and north Africa","8111271.45627489","9148822.13814462","9148535.16103777","9149220.05270707"
"29247","Bahrain","2027","Middle East and north Africa","8129021.75879245","9189241.4473308","9188942.12654176","9189655.63866529"
"29248","Bahrain","2028","Middle East and north Africa","8137065.23461226","9220210.27639404","9219903.29812929","9220633.95958287"
"29249","Bahrain","2029","Middle East and north Africa","8149025.22719159","9255385.03231154","9255073.52183345","9255813.82994165"
"29250","Bahrain","2030","Middle East and north Africa","8167375.03295351","9297229.31473822","9296915.49153194","9297660.20304354"
"29252","Bahrain","2031","Middle East and north Africa","8188666.71535305","9342313.31699551","9341998.86657766","9342744.11882086"
"29253","Bahrain","2032","Middle East and north Africa","8214551.36186833","9392327.3027915","9392013.48815778","9392756.49713404"
"29254","Bahrain","2033","Middle East and north Africa","8244727.56705155","9446969.16804002","9446656.97397625","9447395.69550638"
"29255","Bahrain","2034","Middle East and north Africa","8282567.77700434","9509648.47802296","9509338.14176716","9510072.12658663"
"29256","Bahrain","2035","Middle East and north Africa","8323530.18753283","9575759.92032751","9575451.27148019","9576180.93376115"
"29257","Bahrain","2036","Middle East and north Africa","8363009.37874921","9640774.77864084","9640467.78570302","9641193.11863274"
"29258","Bahrain","2037","Middle East and north Africa","8399079.46972138","9702733.17239441","9702428.04990574","9703148.33501844"
"29259","Bahrain","2038","Middle East and north Africa","8432381.8858472","9762446.71724115","9762143.33908407","9762858.66653444"
"29260","Bahrain","2039","Middle East and north Africa","8472755.29781391","9829777.85372345","9829475.64054568","9830187.31402532"
"29262","Bahrain","2040","Middle East and north Africa","8519084.34434046","9903382.87482481","9903081.56528534","9903790.20121667"
"29263","Bahrain","2041","Middle East and north Africa","8561881.48975355","9972722.69307358","9972427.93748824","9973122.45491555"
"29264","Bahrain","2042","Middle East and north Africa","8597756.02250069","10033440.6854786","10033145.815001","10033839.7699675"
"29265","Bahrain","2043","Middle East and north Africa","8628864.71575296","10089509.8123001","10089213.9752579","10089909.6436234"
"29266","Bahrain","2044","Middle East and north Africa","8660992.74987359","10146555.4120428","10146287.9708506","10146918.4397309"
"29267","Bahrain","2045","Middle East and north Africa","8690724.87510072","10200828.8826479","10200562.5785439","10201189.9867628"
"29268","Bahrain","2046","Middle East and north Africa","8720186.94545439","10254836.7740212","10254572.007527","10255195.3871332"
"29269","Bahrain","2047","Middle East and north Africa","8751188.09334716","10310373.5933187","10310111.8434076","10310727.7236744"
"29270","Bahrain","2048","Middle East and north Africa","8780031.67597257","10363702.7011289","10363445.5174856","10364050.2377624"
"29272","Bahrain","2049","Middle East and north Africa","8805321.00628081","10412232.0221575","10411983.394196","10412570.3339162"
"29273","Bahrain","2050","Middle East and north Africa","8829023.79183731","10458035.3407158","10457790.6023875","10458368.0657149"
"29274","Bangladesh","2020","South Asia","462829071.50089","504540274.255893","504540274.255893","504540274.255893"
"29275","Bangladesh","2021","South Asia","469583854.198448","511887635.36069","511878090.339894","511900286.942648"
"29276","Bangladesh","2022","South Asia","475608074.922596","518477610.684417","518462461.989508","518495877.530955"
"29277","Bangladesh","2023","South Asia","480904118.39181","524311295.682695","524291838.773049","524334098.900146"
"29278","Bangladesh","2024","South Asia","486008061.106731","529947004.345711","529923679.1117","529974431.275422"
"29279","Bangladesh","2025","South Asia","490905057.538626","535369313.785729","535342525.679297","535401305.74221"
"29280","Bangladesh","2026","South Asia","495426684.1574","540407680.314272","540378035.974411","540443636.189169"
"29282","Bangladesh","2027","South Asia","499550459.789758","545036716.116089","545004921.421845","545075727.453756"
"29283","Bangladesh","2028","South Asia","503336293.691678","549317443.858215","549284180.102275","549358556.097688"
"29284","Bangladesh","2029","South Asia","506792074.26878","553255188.093889","553221031.601316","553297559.600942"
"29285","Bangladesh","2030","South Asia","509958699.907778","556917748.847318","556883163.43598","556960673.915877"
"29286","Bangladesh","2031","South Asia","512599178.170472","560047538.661256","560012808.459387","560090588.750332"
"29287","Bangladesh","2032","South Asia","514663703.893144","562589116.46966","562554409.257313","562632029.612322"
"29288","Bangladesh","2033","South Asia","516161855.903528","564550998.608901","564516385.808822","564593656.953156"
"29289","Bangladesh","2034","South Asia","517303983.579133","566143144.427433","566108647.667976","566185512.199641"
"29290","Bangladesh","2035","South Asia","517817252.414362","567093665.505649","567059296.725501","567135726.210467"
"29292","Bangladesh","2036","South Asia","517722876.782174","567421557.091479","567387338.295056","567463284.870647"
"29293","Bangladesh","2037","South Asia","517151146.148417","567256170.587024","567222122.535758","567297542.705452"
"29294","Bangladesh","2038","South Asia","515995703.683155","566493592.935663","566459736.138657","566534586.037786"
"29295","Bangladesh","2039","South Asia","514684570.066577","565560402.878309","565526741.537426","565601016.572274"
