"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper"
"1","Afghanistan",2020,"South Asia",61170524.9653733,61170524.9653733,61170524.9653733,61170524.9653733
"2","Afghanistan",2021,"South Asia",62684864.2216467,62689306.1855061,62686899.1384295,62694230.5385126
"3","Afghanistan",2022,"South Asia",62761989.7559427,62769546.4496473,62765463.5549832,62777800.4132809
"4","Afghanistan",2023,"South Asia",63115338.0663329,63126101.9607278,63120153.3977135,63137892.0316019
"5","Afghanistan",2024,"South Asia",63379046.9687265,63393245.265402,63385219.9670624,63408760.223105
"6","Afghanistan",2025,"South Asia",63610409.9544094,63628128.1455951,63617914.3355513,63647356.9910799
"7","Afghanistan",2026,"South Asia",63827865.1038902,63848671.0852921,63836525.5558613,63871077.7551148
"8","Afghanistan",2027,"South Asia",64383564.6128649,64406988.911924,64393200.4254248,64432061.7612226
"9","Afghanistan",2028,"South Asia",65363284.15255,65388816.5367235,65373695.3461375,65416036.1243174
"10","Afghanistan",2029,"South Asia",66399386.1804379,66426355.1626266,66410333.9994596,66455046.1412784
"11","Afghanistan",2030,"South Asia",67429957.8765944,67457915.5300287,67441287.6739609,67487627.4855892
"12","Afghanistan",2031,"South Asia",68436470.3723453,68465182.4850129,68448103.4268201,68495679.3965986
"13","Afghanistan",2032,"South Asia",69497901.9854757,69527284.653203,69509811.7154192,69558480.1346636
"14","Afghanistan",2033,"South Asia",70708047.3105431,70738103.3323125,70720238.0347655,70769997.8129115
"15","Afghanistan",2034,"South Asia",71876235.996575,71906947.0145893,71888702.1414288,71939515.4660302
"16","Afghanistan",2035,"South Asia",73029407.4454461,73060776.5893314,73042151.6569222,73094019.9494431
"17","Afghanistan",2036,"South Asia",74149015.029203,74181035.9246371,74162035.5416017,74214945.2044682
"18","Afghanistan",2037,"South Asia",75209896.1363209,75242555.9322346,75223188.8544482,75277116.0433372
"19","Afghanistan",2038,"South Asia",76256391.8865667,76289691.6208489,76269957.5406904,76324903.0136531
"20","Afghanistan",2039,"South Asia",77204651.312863,77238555.333718,77218476.6005771,77274375.1332222
"21","Afghanistan",2040,"South Asia",78103979.3770547,78138475.095654,78118059.6339644,78174889.6325655
"22","Afghanistan",2041,"South Asia",78959150.9831997,78994223.7106062,78973480.260871,79031217.4055675
"23","Afghanistan",2042,"South Asia",79735159.401989,79770782.4810882,79749727.3353474,79808325.4183154
"24","Afghanistan",2043,"South Asia",80458712.2073121,80494872.6610893,80473512.7350025,80532948.5241629
"25","Afghanistan",2044,"South Asia",81091380.798559,81128034.3774465,81106395.1804755,81166597.2605335
"26","Afghanistan",2045,"South Asia",81651613.0191972,81688733.919141,81666830.8065031,81727757.4268194
"27","Afghanistan",2046,"South Asia",82152076.7441315,82189641.7809159,82167488.1648106,82229103.2000789
"28","Afghanistan",2047,"South Asia",82579345.055533,82617323.9792769,82594937.9888884,82657190.1055301
"29","Afghanistan",2048,"South Asia",82926334.7286965,82964699.2347014,82942097.9798727,83004940.370238
"30","Afghanistan",2049,"South Asia",83227113.7912871,83265831.6981441,83243032.0211927,83306419.7851437
"31","Afghanistan",2050,"South Asia",83616181.142505,83655274.4475719,83632263.310477,83696227.0067143
"32","Albania",2020,"Europe and central Asia",15931250.1843679,15931250.1843679,15931250.1843679,15931250.1843679
"33","Albania",2021,"Europe and central Asia",16029813.5654678,16031407.7507297,16030761.0235213,16032484.2871323
"34","Albania",2022,"Europe and central Asia",16096015.6904284,16098523.4416147,16097567.530736,16100015.0148586
"35","Albania",2023,"Europe and central Asia",16157539.0275157,16160520.4774402,16159435.6725441,16162148.6419517
"36","Albania",2024,"Europe and central Asia",16219218.3239189,16222422.0038691,16221293.3447969,16224085.9638526
"37","Albania",2025,"Europe and central Asia",16311187.1995204,16314489.381521,16313343.280802,16316175.7583223
"38","Albania",2026,"Europe and central Asia",16412936.3482392,16416288.8023716,16415127.8950399,16418004.1431095
"39","Albania",2027,"Europe and central Asia",16488048.4003318,16491424.4640205,16490252.3837543,16493162.7458071
"40","Albania",2028,"Europe and central Asia",16569680.4508361,16573061.7866023,16571884.4764799,16574812.6057309
"41","Albania",2029,"Europe and central Asia",16632462.0688602,16635837.0260399,16634659.4763001,16637592.0201687
"42","Albania",2030,"Europe and central Asia",16714896.5877286,16718261.5503856,16717085.8856706,16720016.1946455
"43","Albania",2031,"Europe and central Asia",16797424.6808242,16800779.4020692,16799606.3526042,16802532.1764999
"44","Albania",2032,"Europe and central Asia",16851366.033277,16854703.9219312,16853536.2631704,16856449.562074
"45","Albania",2033,"Europe and central Asia",16915130.1970807,16918238.7997535,16917157.1009343,16919843.6573449
"46","Albania",2034,"Europe and central Asia",16934778.3831683,16937647.146547,16936640.4653339,16939105.519368
"47","Albania",2035,"Europe and central Asia",16965605.8645752,16968467.0668147,16967462.9900502,16969922.2736577
"48","Albania",2036,"Europe and central Asia",16980397.9725966,16983250.9974545,16982249.5695568,16984703.8907551
"49","Albania",2037,"Europe and central Asia",16961866.7404138,16964707.2334988,16963709.6641842,16966157.4830347
"50","Albania",2038,"Europe and central Asia",16958947.2583653,16961778.9835894,16960783.7203893,16963229.1703791
"51","Albania",2039,"Europe and central Asia",16927007.4300107,16929824.4288419,16928833.1921929,16931272.5071058
"52","Albania",2040,"Europe and central Asia",16899508.5834292,16902314.7307464,16901325.9683278,16903763.3578395
"53","Albania",2041,"Europe and central Asia",16846595.8156232,16849386.9009086,16848401.9600196,16850834.3739399
"54","Albania",2042,"Europe and central Asia",16756605.5376953,16759372.6685582,16758394.4661419,16760815.0742491
"55","Albania",2043,"Europe and central Asia",16671758.8771245,16674503.0388419,16673531.3847362,16675940.3681248
"56","Albania",2044,"Europe and central Asia",16551022.0638788,16553733.9510638,16552772.0027419,16555161.5671182
"57","Albania",2045,"Europe and central Asia",16418326.0404324,16421003.3918817,16420051.8500375,16422420.1763808
"58","Albania",2046,"Europe and central Asia",16267988.380669,16270624.0636585,16269685.3457265,16272025.8794067
"59","Albania",2047,"Europe and central Asia",16072348.1893886,16074615.1983607,16073785.8977103,16075867.5813762
"60","Albania",2048,"Europe and central Asia",15866624.8982798,15868597.6766927,15867861.1426831,15869695.6210164
"61","Albania",2049,"Europe and central Asia",15628954.464669,15630888.2382227,15630165.2941647,15631968.7099894
"62","Albania",2050,"Europe and central Asia",15364442.4765086,15366251.3137699,15365568.2880558,15367282.2578941
"63","Algeria",2020,"Middle East and north Africa",119807890.281008,119807890.281008,119807890.281008,119807890.281008
"64","Algeria",2021,"Middle East and north Africa",120863614.689515,120872934.311074,120869251.44263,120877727.274197
"65","Algeria",2022,"Middle East and north Africa",121757136.429123,121771519.114938,121766083.272332,121778305.527729
"66","Algeria",2023,"Middle East and north Africa",122481543.777345,122499266.549307,122492607.257684,122507559.091889
"67","Algeria",2024,"Middle East and north Africa",122932442.858517,122952657.710314,122945003.786958,122962235.23713
"68","Algeria",2025,"Middle East and north Africa",123259502.421482,123281715.987382,123273238.281764,123292379.052728
"69","Algeria",2026,"Middle East and north Africa",123460304.637572,123484045.21629,123474945.930215,123495542.774218
"70","Algeria",2027,"Middle East and north Africa",123560470.1586,123585255.19218,123575751.042288,123597306.887432
"71","Algeria",2028,"Middle East and north Africa",123585075.094628,123610416.215358,123600709.150192,123622758.1413
"72","Algeria",2029,"Middle East and north Africa",123523033.227602,123548531.099882,123538781.581522,123560945.433783
"73","Algeria",2030,"Middle East and north Africa",123482207.068362,123507507.30286,123497842.878266,123519819.200291
"74","Algeria",2031,"Middle East and north Africa",123479142.598646,123504085.670841,123494562.729299,123516218.41041
"75","Algeria",2032,"Middle East and north Africa",123546777.566555,123571291.857137,123561934.563462,123583213.61631
"76","Algeria",2033,"Middle East and north Africa",123743442.869862,123767507.659415,123758322.496554,123779211.052737
"77","Algeria",2034,"Middle East and north Africa",124068573.346075,124092166.680985,124083160.339511,124103644.215041
"78","Algeria",2035,"Middle East and north Africa",124582452.022661,124605577.939942,124596748.489026,124616833.492057
"79","Algeria",2036,"Middle East and north Africa",125292414.587479,125315077.735052,125306423.32296,125326115.506324
"80","Algeria",2037,"Middle East and north Africa",126213154.603401,126235367.520501,126226883.502731,126246195.215051
"81","Algeria",2038,"Middle East and north Africa",127396367.817459,127418152.822966,127409830.921214,127428783.842176
"82","Algeria",2039,"Middle East and north Africa",128799479.846603,128820853.966606,128812688.750905,128831298.646601
"83","Algeria",2040,"Middle East and north Africa",130401296.379624,130422290.282013,130414270.825233,130432563.872522
"84","Algeria",2041,"Middle East and north Africa",132179805.409782,132200451.575233,132192564.691322,132210565.995498
"85","Algeria",2042,"Middle East and north Africa",134094868.854069,134115197.684346,134107432.102328,134125166.206087
"86","Algeria",2043,"Middle East and north Africa",136129917.59951,136149965.020104,136142307.954775,136159804.128547
"87","Algeria",2044,"Middle East and north Africa",138200822.413821,138220613.200465,138213055.743791,138230333.008995
"88","Algeria",2045,"Middle East and north Africa",140260428.799462,140279998.393548,140272528.00781,140289613.469859
"89","Algeria",2046,"Middle East and north Africa",142292553.243499,142311939.566297,142304542.562677,142321464.620479
"90","Algeria",2047,"Middle East and north Africa",144249288.441231,144268523.161877,144261187.826945,144277969.08224
"91","Algeria",2048,"Middle East and north Africa",146077003.629807,146096115.130938,146088831.538291,146105491.99325
"92","Algeria",2049,"Middle East and north Africa",147814908.701657,147833935.905735,147826690.21793,147843258.308492
"93","Algeria",2050,"Middle East and north Africa",149313237.625486,149332188.935507,149324978.406979,149341458.135765
"94","Argentina",2020,"Latin America and Caribbean",211944435.602077,211944435.602077,211944435.602077,211944435.602077
"95","Argentina",2021,"Latin America and Caribbean",226025671.76261,226040534.485257,226038405.040424,226042976.465315
"96","Argentina",2022,"Latin America and Caribbean",228727510.955329,228750214.943729,228747862.838366,228752556.58023
"97","Argentina",2023,"Latin America and Caribbean",231395888.787238,231422884.006805,231420609.858416,231425196.264749
"98","Argentina",2024,"Latin America and Caribbean",234107122.168077,234136644.448234,234134380.074438,234139075.801054
"99","Argentina",2025,"Latin America and Caribbean",236793787.721351,236824940.677178,236822592.059819,236827561.929926
"100","Argentina",2026,"Latin America and Caribbean",239427725.000608,239459983.441851,239457519.227004,239462775.194392
"101","Argentina",2027,"Latin America and Caribbean",241931688.929757,241964662.098471,241962099.306874,241967575.496512
"102","Argentina",2028,"Latin America and Caribbean",244314034.182154,244347410.045473,244344785.79984,244350396.502862
"103","Argentina",2029,"Latin America and Caribbean",246601245.794536,246634803.727183,246632148.043029,246637827.932702
"104","Argentina",2030,"Latin America and Caribbean",248850614.728725,248884210.90477,248881542.255299,248887251.495805
"105","Argentina",2031,"Latin America and Caribbean",251034377.204469,251067917.455166,251065246.487527,251070961.987389
"106","Argentina",2032,"Latin America and Caribbean",253076118.306805,253109527.714944,253106861.560825,253112567.876435
"107","Argentina",2033,"Latin America and Caribbean",255000508.204019,255033745.263385,255031087.380366,255036776.899339
"108","Argentina",2034,"Latin America and Caribbean",256799343.251457,256832388.423452,256829740.283744,256835409.682869
"109","Argentina",2035,"Latin America and Caribbean",258539517.070852,258572355.519502,258569719.396186,258575365.54508
"110","Argentina",2036,"Latin America and Caribbean",260210223.683671,260242837.448629,260240216.146267,260245836.536028
"111","Argentina",2037,"Latin America and Caribbean",261725137.099722,261757498.128709,261754893.444704,261760483.889586
"112","Argentina",2038,"Latin America and Caribbean",263091795.33471,263123879.745258,263121293.460092,263126849.9182
"113","Argentina",2039,"Latin America and Caribbean",264259056.201577,264290841.852538,264288275.738247,264293794.13453
"114","Argentina",2040,"Latin America and Caribbean",265356397.84313,265387874.605353,265385329.484057,265390807.776197
"115","Argentina",2041,"Latin America and Caribbean",266359167.539268,266390324.723027,266387801.592365,266393237.726256
"116","Argentina",2042,"Latin America and Caribbean",267245572.124419,267276392.262932,267273892.566689,267279283.495317
"117","Argentina",2043,"Latin America and Caribbean",268020527.041505,268050998.413138,268048523.130309,268053866.667323
"118","Argentina",2044,"Latin America and Caribbean",268607542.938719,268637654.640616,268635204.807515,268640498.566801
"119","Argentina",2045,"Latin America and Caribbean",269132091.771778,269161849.102183,269159424.483873,269164668.965676
"120","Argentina",2046,"Latin America and Caribbean",269559510.033524,269588915.151281,269586515.745174,269591710.70942
"121","Argentina",2047,"Latin America and Caribbean",269909619.301585,269938668.762537,269936294.984067,269941439.397659
"122","Argentina",2048,"Latin America and Caribbean",270182292.437169,270210984.033294,270208635.29041,270213729.224354
"123","Argentina",2049,"Latin America and Caribbean",270251756.611612,270280080.178789,270277756.851705,270282798.43944
"124","Argentina",2050,"Latin America and Caribbean",270214959.702106,270242918.188193,270240619.820697,270245609.28248
"125","Armenia",2020,"Europe and central Asia",17517388.5523624,17517388.5523624,17517388.5523624,17517388.5523624
"126","Armenia",2021,"Europe and central Asia",17245482.8218851,17246566.4093403,17246469.6760285,17246667.7030862
"127","Armenia",2022,"Europe and central Asia",17326213.7004113,17327974.3402768,17327861.5878149,17328085.348196
"128","Armenia",2023,"Europe and central Asia",17506784.9321633,17508991.7461876,17508870.2989788,17509114.7285318
"129","Armenia",2024,"Europe and central Asia",17701621.2122881,17704147.121413,17704013.318821,17704287.8607504
"130","Armenia",2025,"Europe and central Asia",17909597.8147163,17912373.9775928,17912222.2098891,17912537.2431719
"131","Armenia",2026,"Europe and central Asia",18116593.5326071,18119589.4095825,18119415.0104137,18119779.870148
"132","Armenia",2027,"Europe and central Asia",18312796.6898076,18315995.38912,18315793.8800986,18316218.0391829
"133","Armenia",2028,"Europe and central Asia",18529349.0951631,18532730.8428223,18532502.6174933,18532985.0887211
"134","Armenia",2029,"Europe and central Asia",18717690.8662129,18721209.5173402,18720961.2164056,18721487.4647868
"135","Armenia",2030,"Europe and central Asia",18915406.9742797,18919030.9158824,18918768.2000848,18919325.7427798
"136","Armenia",2031,"Europe and central Asia",19096545.0927415,19100256.4332173,19099983.1042414,19100563.5565915
"137","Armenia",2032,"Europe and central Asia",19273853.1207219,19277638.2822147,19277357.0279919,19277954.460968
"138","Armenia",2033,"Europe and central Asia",19460119.7373081,19463969.6169582,19463682.5411097,19464292.2921374
"139","Armenia",2034,"Europe and central Asia",19600228.1854792,19604125.7973396,19603835.4752903,19604451.8199623
"140","Armenia",2035,"Europe and central Asia",19726580.6996366,19730524.8345776,19730231.3132233,19730854.1391676
"141","Armenia",2036,"Europe and central Asia",19784471.1748077,19788318.9711619,19788022.6570533,19788651.0512939
"142","Armenia",2037,"Europe and central Asia",19816218.6861907,19820105.377504,19819806.1898478,19820440.2577191
"143","Armenia",2038,"Europe and central Asia",19835012.074068,19838938.1054525,19838636.0837241,19839275.7310864
"144","Armenia",2039,"Europe and central Asia",19840789.4233479,19844757.9115474,19844452.8676326,19845098.4396019
"145","Armenia",2040,"Europe and central Asia",19846945.1706534,19850963.5206021,19850654.9861323,19851307.4223655
"146","Armenia",2041,"Europe and central Asia",19796790.8469638,19800855.2507582,19800543.6173696,19801202.0487763
"147","Armenia",2042,"Europe and central Asia",19738893.1095226,19742999.5036385,19742685.0034941,19743349.0715795
"148","Armenia",2043,"Europe and central Asia",19675649.0902071,19679723.4240168,19679405.6969934,19680074.4436868
"149","Armenia",2044,"Europe and central Asia",19594154.0228021,19597975.882807,19597655.3828748,19598329.4747221
"150","Armenia",2045,"Europe and central Asia",19501947.9378969,19505794.0609621,19505470.7422413,19506149.9086211
"151","Armenia",2046,"Europe and central Asia",19365373.2182154,19369240.924044,19368915.4823552,19369598.6785072
"152","Armenia",2047,"Europe and central Asia",19220077.0721815,19223961.9463638,19223634.9934346,19224320.919223
"153","Armenia",2048,"Europe and central Asia",19076977.0171532,19080882.4364718,19080553.2755257,19081243.4367459
"154","Armenia",2049,"Europe and central Asia",18937075.1328384,18940988.8029748,18940658.0708865,18941351.24789
"155","Armenia",2050,"Europe and central Asia",18798046.6497558,18801959.3559454,18801627.5460816,18802322.7996055
"156","Australia",2020,"East Asia and Pacific",165454834.477802,165454834.477802,165454834.477802,165454834.477802
"157","Australia",2021,"East Asia and Pacific",168899466.255539,168918975.685912,168916162.582209,168922110.961958
"158","Australia",2022,"East Asia and Pacific",171164226.845579,171194491.346653,171191377.48075,171197311.320429
"159","Australia",2023,"East Asia and Pacific",173496550.795884,173532555.860559,173529885.719625,173534873.711594
"160","Australia",2024,"East Asia and Pacific",175861127.0345,175900125.319585,175897859.681901,175902161.795256
"161","Australia",2025,"East Asia and Pacific",178292020.365143,178332659.03215,178330594.696512,178334640.62173
"162","Australia",2026,"East Asia and Pacific",180673160.360919,180714806.711366,180712757.570779,180716885.946614
"163","Australia",2027,"East Asia and Pacific",182951342.246357,182993671.977702,182991546.557546,182995873.873976
"164","Australia",2028,"East Asia and Pacific",185244360.738019,185287182.143763,185284970.111096,185289484.092201
"165","Australia",2029,"East Asia and Pacific",187565521.542848,187608694.233732,187606413.417772,187611072.894602
"166","Australia",2030,"East Asia and Pacific",189957268.800931,190000738.854211,189998399.203893,190003182.241115
"167","Australia",2031,"East Asia and Pacific",192315511.851894,192359242.06841,192356848.262962,192361744.61277
"168","Australia",2032,"East Asia and Pacific",194569874.602355,194613814.808305,194611370.582667,194616372.638629
"169","Australia",2033,"East Asia and Pacific",196812676.337666,196856810.126792,196854316.792233,196859421.783016
"170","Australia",2034,"East Asia and Pacific",199036714.208165,199081040.347346,199078497.536443,199083706.162555
"171","Australia",2035,"East Asia and Pacific",201245160.292105,201289686.323547,201287092.96394,201292407.775071
"172","Australia",2036,"East Asia and Pacific",203327495.314708,203372188.598426,203369545.840447,203374965.951121
"173","Australia",2037,"East Asia and Pacific",205274143.005222,205318964.709586,205316273.992637,205321799.448209
"174","Australia",2038,"East Asia and Pacific",207196926.377004,207241901.3216,207239160.206867,207244796.831497
"175","Australia",2039,"East Asia and Pacific",209109458.116473,209154623.479492,209151828.485921,209157583.66287
"176","Australia",2040,"East Asia and Pacific",211015375.592896,211060765.052027,211057912.675651,211063793.663976
"177","Australia",2041,"East Asia and Pacific",212856426.292571,212902047.64373,212899136.040973,212905143.872032
"178","Australia",2042,"East Asia and Pacific",214643500.933708,214689339.476376,214686368.148326,214692503.256991
"179","Australia",2043,"East Asia and Pacific",216365201.343427,216411253.300094,216408221.21482,216414485.697682
"180","Australia",2044,"East Asia and Pacific",217902754.059812,217946459.3902,217943366.466537,217949760.485338
"181","Australia",2045,"East Asia and Pacific",219316849.270567,219360746.056879,219357592.135877,219364115.959623
"182","Australia",2046,"East Asia and Pacific",220628671.120863,220672729.443906,220669516.543931,220676166.295276
"183","Australia",2047,"East Asia and Pacific",221895161.386108,221939349.879672,221936080.694837,221942850.926881
"184","Australia",2048,"East Asia and Pacific",223061898.713775,223104416.546787,223101092.804297,223107979.980844
"185","Australia",2049,"East Asia and Pacific",224020495.156742,224063091.661759,224059715.349732,224066715.422767
"186","Australia",2050,"East Asia and Pacific",224901936.832811,224944615.818968,224941186.670796,224948301.02848
"187","Austria",2020,"Europe and central Asia",54140977.9288976,54140977.9288976,54140977.9288976,54140977.9288976
"188","Austria",2021,"Europe and central Asia",54574127.4405528,54582116.7916709,54581008.8814401,54583348.2983524
"189","Austria",2022,"Europe and central Asia",54575161.7644367,54586984.7144471,54585786.5884278,54588140.3284992
"190","Austria",2023,"Europe and central Asia",54552467.3518142,54566114.2926017,54565010.3568382,54567168.5762715
"191","Austria",2024,"Europe and central Asia",54499172.0403042,54513674.8052514,54512635.7389674,54514722.7991115
"192","Austria",2025,"Europe and central Asia",54419721.3807309,54434651.9553104,54433606.3536335,54435756.0778946
"193","Austria",2026,"Europe and central Asia",54351845.2371443,54367011.5543846,54365931.7932525,54368169.6346099
"194","Austria",2027,"Europe and central Asia",54274032.7398247,54289301.5203684,54288189.254137,54290498.3137363
"195","Austria",2028,"Europe and central Asia",54180915.2888084,54196167.4273937,54195037.2771058,54197385.6777287
"196","Austria",2029,"Europe and central Asia",54078676.3024348,54093817.5959751,54092682.2236522,54095043.1856867
"197","Austria",2030,"Europe and central Asia",53966442.882481,53981426.7153291,53980293.3305782,53982651.7279484
"198","Austria",2031,"Europe and central Asia",53885770.6060825,53900595.0122968,53899465.8959693,53901816.5761705
"199","Austria",2032,"Europe and central Asia",53798221.8097316,53812172.7643864,53811051.1222746,53813386.8190554
"200","Austria",2033,"Europe and central Asia",53680536.6474283,53693563.2588195,53692450.8137452,53694767.8715436
"201","Austria",2034,"Europe and central Asia",53544186.8268799,53557034.5245928,53555930.9477918,53558229.8496707
"202","Austria",2035,"Europe and central Asia",53397633.2573067,53410308.1208737,53409212.7454362,53411494.9554375
"203","Austria",2036,"Europe and central Asia",53251741.0651214,53263045.1799083,53262040.8592885,53264142.4025401
"204","Austria",2037,"Europe and central Asia",53089731.2381926,53100283.088841,53099286.072939,53101372.7281746
"205","Austria",2038,"Europe and central Asia",52908562.4321907,52918960.1999487,52917970.0399664,52920042.8725018
"206","Austria",2039,"Europe and central Asia",52738512.0523028,52748776.3649956,52747791.4702951,52749853.955828
"207","Austria",2040,"Europe and central Asia",52545912.5511062,52556042.2050059,52555063.1818032,52557114.1586606
"208","Austria",2041,"Europe and central Asia",52328915.2065631,52338922.0555574,52337948.6414472,52339988.7739501
"209","Austria",2042,"Europe and central Asia",52107439.629422,52117336.59244,52116367.8852074,52118399.2930465
"210","Austria",2043,"Europe and central Asia",51882174.5011533,51891964.0382648,51891000.3868687,51893022.2226366
"211","Austria",2044,"Europe and central Asia",51656137.1409954,51665808.31982,51664850.9428613,51666860.7565961
"212","Austria",2045,"Europe and central Asia",51415627.9242316,51425177.6159253,51424227.4525956,51426223.0618189
"213","Austria",2046,"Europe and central Asia",51160464.9663355,51169873.6529925,51168932.8091799,51170909.9088038
"214","Austria",2047,"Europe and central Asia",50899522.471311,50908783.7301899,50907853.2647754,50909809.7535188
"215","Austria",2048,"Europe and central Asia",50637647.7490743,50646760.814235,50645840.8814051,50647776.3647183
"216","Austria",2049,"Europe and central Asia",50374541.8721853,50383520.620634,50382610.4041496,50384526.1792055
"217","Austria",2050,"Europe and central Asia",50097733.7527926,50106332.4325586,50105431.9699657,50107327.9811264
"218","Bahrain",2020,"Middle East and north Africa",8093317.10725126,8093317.10725126,8093317.10725126,8093317.10725126
"219","Bahrain",2021,"Middle East and north Africa",7948893.88486156,7949319.0780633,7949178.32432827,7949515.06823218
"220","Bahrain",2022,"Middle East and north Africa",7987511.79814394,7988145.34761125,7987954.22978172,7988406.63570599
"221","Bahrain",2023,"Middle East and north Africa",8017966.872181,8018726.66346389,8018502.4173203,8019034.99935477
"222","Bahrain",2024,"Middle East and north Africa",8050101.97954228,8050951.09347209,8050700.71187871,8051296.80362032
"223","Bahrain",2025,"Middle East and north Africa",8082828.37651865,8083743.9511003,8083473.41704238,8084119.20618577
"224","Bahrain",2026,"Middle East and north Africa",8111271.45627489,8112236.91311613,8111949.93600929,8112634.82767859
"225","Bahrain",2027,"Middle East and north Africa",8129021.75879245,8130023.44038234,8129724.1195933,8130437.63171683
"226","Bahrain",2028,"Middle East and north Africa",8137065.23461226,8138088.11959633,8137781.14133158,8138511.80278516
"227","Bahrain",2029,"Middle East and north Africa",8149025.22719159,8150059.69564324,8149748.18516515,8150488.49327336
"228","Bahrain",2030,"Middle East and north Africa",8167375.03295351,8168414.44470923,8168100.62150295,8168845.33301455
"229","Bahrain",2031,"Middle East and north Africa",8188666.71535305,8189706.09353095,8189391.6431131,8190136.8953563
"230","Bahrain",2032,"Middle East and north Africa",8214551.36186833,8215586.97107102,8215273.15643729,8216016.16541355
"231","Bahrain",2033,"Middle East and north Africa",8244727.56705155,8245756.31178443,8245444.11772065,8246182.83925079
"232","Bahrain",2034,"Middle East and north Africa",8282567.77700434,8283588.85703131,8283278.52077551,8284012.50559499
"233","Bahrain",2035,"Middle East and north Africa",8323530.18753283,8324544.11740023,8324235.46855291,8324965.13083387
"234","Bahrain",2036,"Middle East and north Africa",8363009.37874921,8364016.3471211,8363709.35418329,8364434.68711301
"235","Bahrain",2037,"Middle East and north Africa",8399079.46972138,8400078.9326276,8399773.81013893,8400494.09525163
"236","Bahrain",2038,"Middle East and north Africa",8432381.8858472,8433374.28701189,8433070.9088548,8433786.23630518
"237","Bahrain",2039,"Middle East and north Africa",8472755.2978139,8473742.66880512,8473440.45562736,8474152.129107
"238","Bahrain",2040,"Middle East and north Africa",8519084.34434046,8520067.76644649,8519766.45690702,8520475.09283835
"239","Bahrain",2041,"Middle East and north Africa",8561881.48975355,8562833.18566302,8562538.43007767,8563232.94750499
"240","Bahrain",2042,"Middle East and north Africa",8597756.02250069,8598707.57319598,8598412.7027184,8599106.65768491
"241","Bahrain",2043,"Middle East and north Africa",8628864.71575296,8629819.90603775,8629524.06899556,8630219.73736105
"242","Bahrain",2044,"Middle East and north Africa",8660992.74987359,8661865.42963915,8661597.98844692,8662228.45732731
"243","Bahrain",2045,"Middle East and north Africa",8690724.87510072,8691595.9978283,8691329.69372429,8691957.10194318
"244","Bahrain",2046,"Middle East and north Africa",8720186.94545439,8721055.39672184,8720790.63022761,8721414.00983381
"245","Bahrain",2047,"Middle East and north Africa",8751188.09334716,8752049.28682054,8751787.53690943,8752403.4171763
"246","Bahrain",2048,"Middle East and north Africa",8780031.67597257,8780880.86184235,8780623.6781991,8781228.39847588
"247","Bahrain",2049,"Middle East and north Africa",8805321.00628081,8806134.25047092,8805885.62250942,8806472.56222962
"248","Bahrain",2050,"Middle East and north Africa",8829023.79183731,8829826.95722108,8829582.21889278,8830159.68222018
"249","Bangladesh",2020,"South Asia",462829071.50089,462829071.50089,462829071.50089,462829071.50089
"250","Bangladesh",2021,"South Asia",469583854.198448,469601999.354935,469592454.334139,469614650.936894
"251","Bangladesh",2022,"South Asia",475608074.922596,475637493.959468,475622345.26456,475655760.806006
"252","Bangladesh",2023,"South Asia",480904118.39181,480941689.818211,480922232.908566,480964493.035663
"253","Bangladesh",2024,"South Asia",486008061.106731,486052381.988232,486029056.754221,486079808.917942
"254","Bangladesh",2025,"South Asia",490905057.538626,490955168.007229,490928379.900798,490987159.963711
"255","Bangladesh",2026,"South Asia",495426684.1574,495481480.568024,495451836.228162,495517436.44292
"256","Bangladesh",2027,"South Asia",499550459.789758,499608768.678722,499576973.984478,499647780.016389
"257","Bangladesh",2028,"South Asia",503336293.691678,503397033.816774,503363770.060835,503438146.056248
"258","Bangladesh",2029,"South Asia",506792074.26878,506854344.702492,506820188.20992,506896716.209546
"259","Bangladesh",2030,"South Asia",509958699.907778,510021781.581948,509987196.17061,510064706.650507
"260","Bangladesh",2031,"South Asia",512599178.170472,512662623.611354,512627893.409485,512705673.70043
"261","Bangladesh",2032,"South Asia",514663703.893144,514727235.613128,514692528.400781,514770148.75579
"262","Bangladesh",2033,"South Asia",516161855.903528,516225345.757638,516190732.957559,516268004.101892
"263","Bangladesh",2034,"South Asia",517303983.579133,517367386.946362,517332890.186905,517409754.718571
"264","Bangladesh",2035,"South Asia",517817252.414362,517880543.967026,517846175.186879,517922604.671844
"265","Bangladesh",2036,"South Asia",517722876.782174,517786012.970161,517751794.173738,517827740.749329
"266","Bangladesh",2037,"South Asia",517151146.148417,517214085.007365,517180036.956098,517255457.125792
"267","Bangladesh",2038,"South Asia",515995703.683155,516058403.706483,516024546.909478,516099396.808607
"268","Bangladesh",2039,"South Asia",514684570.066577,514747018.62635,514713357.285466,514787632.320314
"269","Bangladesh",2040,"South Asia",512917868.905837,512980030.265644,512946581.782915,513020247.398109
"270","Bangladesh",2041,"South Asia",510910877.824432,510972713.997794,510939496.2295,511012518.84846
"271","Bangladesh",2042,"South Asia",508910608.55853,508972093.683283,508939117.214887,509011480.70691
"272","Bangladesh",2043,"South Asia",506413163.69631,506474258.140602,506441542.534188,506513207.65095
"273","Bangladesh",2044,"South Asia",503894811.230448,503955506.809404,503923054.831631,503994021.81255
