"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper","sav_rate","gdp_sq","cs_sq","capital_share","tech_level","tc_share","he_pc","pop","tc"
"1126","Estonia",2029,"Europe and central Asia",9836605.34593757,9839952.44165055,9839633.57083939,9840318.10801424,27.3270973852033,60074179422.544,234994351963.636,0.58835,96.283430914601,3.86379682063435,3409.02594832215,1297802,170943671.263652
"1127","Estonia",2030,"Europe and central Asia",9809456.21045676,9812765.43286542,9812448.15075812,9813129.45581736,27.3270973852033,62545105684.7064,239661163879.614,0.58835,99.5973208307058,3.81132137773503,3458.99704168387,1292292,170367369.246918
"1128","Estonia",2031,"Europe and central Asia",9778251.33586787,9781351.36357087,9781043.03956553,9781705.56928701,27.3270973852033,65117664239.673,244769867625.772,0.58835,102.990324872344,3.75955862037159,3509.70063465387,1286590,169764589.107673
"1129","Estonia",2032,"Europe and central Asia",9736825.74548314,9739878.07322247,9739573.68628901,9740227.66615722,27.3270973852033,67796035350.9745,250326141766.228,0.58835,106.505942993117,3.70849886933699,3561.14746455327,1280741,169141205.4758
"1130","Estonia",2033,"Europe and central Asia",9697820.49644275,9700826.63543578,9700526.35056028,9701171.40296753,27.3270973852033,70584571221.6176,256336523281.584,0.58835,110.068541518631,3.65813257688062,3613.34842609585,1274849,168510912.41884
"1131","Estonia",2034,"Europe and central Asia",9648743.06085735,9651697.68119401,9651402.0169255,9652037.17652541,27.3270973852033,73487803066.1714,262808411634.165,0.58835,113.764667395816,3.60845032492291,3666.3145736952,1268880,167869195.18998
"1132","Estonia",2035,"Europe and central Asia",9591181.80759434,9594083.47596217,9593792.53115905,9594417.63192445,27.3270973852033,76510448473.737,269750074562.596,0.58835,117.59285974656,3.55944282329417,3720.05712380566,1262930,167228736.945342
"1133","Estonia",2036,"Europe and central Asia",9532098.14152541,9534943.46992756,9534657.47823661,9535272.06070538,27.3270973852033,79657419073.7655,277170655598.74,0.58835,121.510489087341,3.51110090799736,3774.58745729758,1257003,166590072.71804
"1134","Estonia",2037,"Europe and central Asia",9460353.37903481,9462936.72058424,9462670.18652384,9463242.51238631,27.3270973852033,82933828517.1808,285080183303.63,0.58835,125.608619340577,3.46341553949473,3829.91712186743,1251130,165957320.853223
"1135","Estonia",2038,"Europe and central Asia",9384076.74942358,9386603.49671173,9386342.06033689,9386903.83699962,27.3270973852033,86345000785.7757,293489582222.616,0.58835,129.836290176303,3.41637780101721,3886.05783448321,1245319,165331560.615093
"1136","Estonia",2039,"Europe and central Asia",9307680.99996268,9310153.80974435,9309897.12441882,9310449.03919327,27.3270973852033,89896478843.3843,302410685563.469,0.58835,134.164303567823,3.36997889689723,3943.02148386569,1239568,164712546.23943
"1137","Estonia",2040,"Europe and central Asia",9222393.08749879,9224670.69601995,9224427.41295834,9224952.10369037,27.3270973852033,93594033642.8876,311856249604.696,0.58835,138.674326468734,3.32421015092397,4000.82013300606,1233853,164097105.159951
"1138","Estonia",2041,"Europe and central Asia",9139460.77650068,9141685.42911402,9141447.04566494,9141961.45617187,27.3270973852033,97443673503.6884,321839969844.793,0.58835,143.276852151554,3.27906300472091,4059.46602172049,1228142,163480988.734839
"1139","Estonia",2042,"Europe and central Asia",9052373.36571023,9054547.44554607,9054313.8372391,9054818.14329176,27.3270973852033,101451653874.894,332376498906.625,0.58835,148.036504717206,3.23452901614561,4118.97156924205,1222458,162867260.994736
"1140","Estonia",2043,"Europe and central Asia",8960541.11656349,8962666.06277109,8962437.03048105,8962931.60427465,27.3270973852033,105624487500.071,343481466214.586,0.58835,152.9692613575,3.19059985771096,4179.34937685074,1216730,162246462.179737
