"","location","region","gdp_sq","gdp_sq002","gdp_sq003","gdp_sq005","gdp_dif","gdp_dif_lower","gdp_dif_upper","gdp_dif002","gdp_dif002_lower","gdp_dif002_upper","gdp_dif003","gdp_dif003_lower","gdp_dif003_upper","gdp_dif005","gdp_dif005_lower","gdp_dif005_upper","gdp_dif_prop","gdp_dif_prop_lower","gdp_dif_prop_upper","gdp_dif_prop002","gdp_dif_prop002_lower","gdp_dif_prop002_upper","gdp_dif_prop003","gdp_dif_prop003_lower","gdp_dif_prop003_upper","gdp_dif_prop005","gdp_dif_prop005_lower","gdp_dif_prop005_upper","pop","gdp_dif_perc","gdp_dif_perc_lower","gdp_dif_perc_upper","gdp_dif_perc002","gdp_dif_perc002_lower","gdp_dif_perc002_upper","gdp_dif_perc003","gdp_dif_perc003_lower","gdp_dif_perc003_upper","gdp_dif_perc005","gdp_dif_perc005_lower","gdp_dif_perc005_upper"
"38","Eswatini","Sub-Saharan Africa",466328150610.31,333422793086.542,285855623201.615,215704069885.233,105742155.423573,91133133.3703709,127021450.403471,69862241.6052985,59761451.4447954,84570335.4503513,57435857.9091076,48933496.3630366,69814570.0325048,39709590.5211277,33541313.5583421,48687580.0777159,0.000226754819080045,0.000195427046922001,0.000272386409092462,0.000209530491177804,0.000179236251042033,0.000253642933848258,0.00020092610831237,0.000171182556477203,0.000244230179034345,0.000184092912768199,0.000155496897096972,0.000225714703035601,1396095.48387097,75.741349101983,65.2771493234009,90.9833545562923,50.0411629522579,42.8061347774682,60.5763262093379,41.1403507658764,35.0502504508919,50.0070165966938,28.443319944725,24.025085637654,34.8741047014344
"39","Fiji","East Asia and Pacific",559080598686.817,394916499951.514,336495497705.102,250820025157.848,109009378.546692,92140366.7849979,132380792.682495,72699646.2829955,61265331.2308869,88530140.5081136,60043134.368476,50517427.2922892,73226158.8103425,41877662.6825767,35112398.1356264,51232841.6072207,0.000194979719923632,0.000164806947337145,0.000236783020182483,0.000184088652390876,0.000155134898740389,0.000224174326772832,0.00017843666491222,0.0001501280927585,0.000217614081940902,0.000166962995303991,0.000139990409910569,0.000204261368584819,1011392.48387097,107.781479776746,91.1024832143728,130.889634631083,71.8807460430666,60.5752289125207,87.532923093591,59.3667990676269,49.9483910528388,72.4013278505681,41.4059461093635,34.71688656538,50.655746828505
"40","Finland","Europe and central Asia",10809232376672.8,7756568642478.89,6663458520962.19,5050359545269.76,20329286627.6849,20173966031.106,20492115615.3249,13661304568.6183,13551035047.5934,13776412173.044,11325672161.4754,11231520444.8772,11423739580.2051,7958005619.80947,7887610814.67108,8031006221.3398,0.00188073360986828,0.00186636435669965,0.00189579749062926,0.00176125619436952,0.00174703991831918,0.00177609621058433,0.00169966874196735,0.001685539185026,0.00171438593701271,0.00157573050957591,0.00156179193658771,0.00159018504511461,5536146.5483871,3672.10052154556,3644.04479808857,3701.51249361256,2467.65587746198,2447.73777737899,2488.44788566112,2045.76812815315,2028.76140411229,2063.48214960698,1437.46296277651,1424.74747475192,1450.64913855641
"41","France","Europe and central Asia",121173766063934,87200941181950.9,75010291643391,56984475692046.3,222226524360.169,220362755944.81,224198185397.13,147886696323.031,146563046569.613,149282501517.928,121995675999.137,120865344327.172,123185587071.963,84870904391.9902,84025658948.0894,85757534187.2137,0.00183394914244819,0.00181856818602586,0.00185022049474668,0.00169593004752615,0.00168075074171274,0.00171193681506762,0.00162638583754774,0.0016113168163881,0.00164224914172583,0.00148936887391308,0.00147453596664078,0.00150492802023242,65621076.8709677,3386.51139171547,3358.10941320141,3416.55754656353,2253.64628827753,2233.47518142385,2274.91697235426,1859.0928679671,1841.86773656325,1877.22593023253,1293.34824173754,1280.46754114248,1306.85959872071
"42","Gabon","Sub-Saharan Africa",1372719416537.48,985379773597.31,846500221571.51,641319427176.864,336851876.901196,289575052.588402,406456155.364391,223950497.224075,192057147.206077,270906115.646643,184655498.664966,158155661.004026,223670267.394431,128342845.922124,109629183.619814,155893887.178331,0.000245390188878412,0.000210949921083524,0.00029609558258426,0.000227273284092795,0.000194906727692347,0.000274925590016578,0.000218139929511367,0.000186834754408467,0.00026422942569252,0.000200123121931763,0.00017094318209322,0.000243083057478217,2999151.38709677,112.315729826254,96.552329380317,135.523720847532,74.6712880808804,64.0371633230531,90.3275896015655,61.5692490413816,52.7334704358233,74.5778517072283,42.7930535531793,36.5534011025489,51.9793325035316
"43","Gambia","Sub-Saharan Africa",382967090431.609,262428062349.424,220228014527.993,159328857177.374,62714517.7586069,42467570.0586491,92323804.3450022,41154664.8456858,27929729.5530229,60477409.5446198,33711512.0535527,22903331.7685665,49495081.829884,23127448.9264512,15745826.0015471,33894777.6795436,0.000163759548341156,0.000110890912351731,0.000241075033995616,0.000156822652567118,0.000106428136164167,0.000230453286905323,0.000153075493714119,0.000103998266604067,0.000224744712592379,0.000145155430950618,9.8825952062268e-05,0.000212734706568629,3588925.70967742,17.4744541491899,11.8329476545409,25.7246351174264,11.467126425803,7.78219774171176,16.8511176984089,9.39320420109302,6.38166783636909,13.7910577798872,6.44411470097829,4.38733684542118,9.44426840269985
"44","Germany","Europe and central Asia",172782208657028,124492144757009,107158537375571,81519740411403.8,333144503986.038,331354135386.649,335206162113.369,223794854456.151,222509801637.235,225268396541.122,185511466414.352,184407762572.413,186774158767.704,130333927638.972,129498473011.436,131285103694.54,0.00192811810067394,0.00191775610441689,0.00194005022113563,0.00179766245406862,0.0017873400933974,0.00180949888027726,0.00173118699599425,0.00172088726748945,0.00174297040013802,0.00159880204452589,0.00158855354982608,0.00161047009021357,81828350.1290323,4071.26018624003,4049.38062253666,4096.45509881104,2734.93054794893,2719.22629854283,2752.93826877731,2267.0806159702,2253.59257863108,2282.51160475784,1592.77227798743,1582.56243474583,1604.39631848279
"45","Ghana","Sub-Saharan Africa",12709467774203.5,8606195059850.71,7179637072409.45,5135012604797.99,2784107299.45486,2191520379.44312,3632909523.46896,1792932152.45306,1408000286.06539,2343794997.08362,1454107860.05378,1140423625.23673,1902773424.24145,977072705.341178,764089273.067362,1281336932.19503,0.000219057740962669,0.000172432112687776,0.000285842773907709,0.000208330410824335,0.000163603111046592,0.000272338121641909,0.000202532223479896,0.000158841402947685,0.000265023622371331,0.000190276593367703,0.000148799882663077,0.000249529461913646,41861381.2258065,66.5077744195055,52.351841130653,86.7842726897258,42.8302196428187,33.6348262965913,55.9894329439548,34.7362609038175,27.2428570640112,45.4541481557335,23.3406704874525,18.2528442849449,30.609045728408
"46","Greece","Europe and central Asia",12119031077235.1,8798844517473.89,7600613696652.16,5819067721526.61,5947765062.64697,5884765854.84796,6018317336.40997,3984062200.33121,3937346459.56958,4036111509.57517,3298797156.59567,3258043494.51311,3344080725.97696,2314041496.22279,2282277012.00452,2349140704.02235,0.00049077892652817,0.000485580556510178,0.000496600536631599,0.000452793794960138,0.00044748449091813,0.00045870926592233,0.000434017210748218,0.000428655319760321,0.000439975094044041,0.000397665331795745,0.000392206642236116,0.000403697089712862,9863379.93548387,603.014899715022,596.627717206482,610.167850754573,403.924641085598,399.188359905394,409.201666768925,334.448959502019,330.317144409309,339.040039808921,234.609384547577,231.388938369285,238.167922090401
"47","Guatemala","Latin America and Caribbean",7992019572506,5606752133881.55,4761820228527.16,3528231221590.83,4078259357.02686,3926206736.86481,4250009268.9639,2695419190.25497,2591643338.53182,2812490297.77115,2215902312.32409,2129119394.73018,2313742002.5357,1531204105.60037,1469057085.12,1601183265.65406,0.000510291462630649,0.00049126590610109,0.000531781639222294,0.000480745202550792,0.000462236117568056,0.000501625581194378,0.00046534774644558,0.000447123010225172,0.000485894446135222,0.000433986326131418,0.000416372111932512,0.000453820389053784,21066033.6774194,193.594077531469,186.376172989474,201.747008195447,127.950957998523,123.024741069782,133.508297804814,105.188396935836,101.068830864558,109.832825579112,72.6859231807676,69.7358177441194,76.0078185657873
"48","Haiti","Latin America and Caribbean",1148910573517.21,836776418205.859,724099588927.938,556515037050.479,153888379.296116,109616155.874783,219163057.556293,103924105.670474,73538382.6221289,148651675.1996,86418298.0989685,60938716.5487755,123885624.310393,61158301.144437,42817408.9637792,88061868.9292876,0.000133942869743997,9.54087797618663e-05,0.000190757281382971,0.000124195786842677,8.78829529873742e-05,0.000177648021580634,0.000119345873717336,8.41579217563126e-05,0.000171089206795175,0.000109895145814164,7.69384582862501e-05,0.000158238076361807,13240483.0645161,11.6225653207873,8.27886379527567,16.5524971021367,7.84896632276098,5.55405586516767,11.2270582935135,6.52682365725505,4.60245417420521,9.35657888815257,4.61903850837123,3.23382528833317,6.6509558979226
"49","Honduras","Latin America and Caribbean",3113625908302.42,2172571408540.11,1840192010301.02,1356305059975.08,888249541.486618,771487157.69471,1058264486.48347,588713610.970857,508903390.956013,704955211.479275,484645330.229006,417845660.222767,581952110.557058,335776257.349306,287846714.391604,405618314.970749,0.000285278182943596,0.000247777729378971,0.00033988170629671,0.000270975494134138,0.000234240121616061,0.000324479650568991,0.000263366717992503,0.000227066337579857,0.000316245319672843,0.00024756691341657,0.000212228592877839,0.000299061270904793,12291610.5806452,72.2646992156819,62.7653432910998,86.0964866678945,47.8955631654867,41.4024986894191,57.3525500872377,39.428952540373,33.9943783185518,47.3454724862029,27.3175150763425,23.4181446363797,32.9996067081274
"50","Hungary","Europe and central Asia",17893650782825.5,12444272312129.6,10524004884842,7734676936884.67,15969185231.794,15773857102.9667,16175624777.7717,10701651323.3704,10566180640.0854,10844044386.6411,8859896543.5592,8745606503.5512,8979676481.61581,6208915064.88071,6125501900.53215,6295805489.34787,0.000892449809466572,0.000881533751519651,0.000903986837235989,0.000859966019301856,0.000849079831673757,0.000871408477301743,0.000841874993456183,0.000831015055508738,0.000853256586240232,0.000802737478959464,0.000791953167600475,0.000813971357914744,9448293.64516129,1690.1660587118,1669.49268252738,1712.01545858555,1132.65439509821,1118.3162840728,1147.72516540006,937.724511567925,925.628143239393,950.401926406524,657.14670797308,648.318323983207,666.343122450699
"51","Iceland","Europe and central Asia",1120627715469.2,778470346108.303,657991912437.738,483114156607.275,1029037320.58252,1008563188.47221,1050797893.98042,676916715.310092,663234454.345494,691448838.446943,555063130.86228,543733905.951335,567090870.542521,381445504.090965,373476357.872799,389897091.721935,0.000918268668869811,0.00089999843351182,0.000937686869131607,0.000869547207153241,0.000851971379078353,0.000888214743058108,0.000843571357595983,0.000826353478930921,0.000861850821906845,0.000789555633744434,0.000773060264877311,0.000807049610096364,393820.096774194,2612.96294681615,2560.97440616519,2668.21805841696,1718.84756734042,1684.1051530333,1755.74797759344,1409.4332295605,1380.665716161,1439.97443296469,968.578056872694,948.342557761699,990.038585932022
"52","India","South Asia",802124543425169,540299309123950,449398988439718,319308314820939,299332289065.234,259238441463.863,346352137187.205,196300632671.348,170180383841.427,226894544956.38,160727971112.945,139412532233.178,185677226809.733,110147558741.422,95637237703.7402,127106996175.126,0.000373174329995002,0.000323189763470998,0.000431793466521096,0.000363318311455243,0.000314974276234704,0.000419942319238332,0.000357650941028998,0.000310219951133421,0.000413167878847239,0.000344956750666485,0.000299513771689195,0.000398069797356842,1549826395,193.139238066231,167.269342101935,223.478021993041,126.659755766612,109.806094663543,146.399974660633,103.707080761742,89.953644281028,119.805177798468,71.0709012937039,61.7083552146756,82.0136994602715
"53","Indonesia","East Asia and Pacific",222261724888912,152239792116709,127737495927545,92394462605706.1,60279306140.4585,49244035542.6958,77176313931.6055,39206377736.6664,31968842973.3458,50331392838.9533,31962502189.4162,26035598394.2031,41093021425.4777,21707346743.1142,17643445612.1687,27998854929.7762,0.000271208667036965,0.000221558775211109,0.00034723168809285,0.000257530420867957,0.000209990059293027,0.000330606027104718,0.000250220203216962,0.000203821111453218,0.000321698974346471,0.00023494207478375,0.000190957824901934,0.000303036070995526,297757845.774194,202.44405645711,165.382831188402,259.191537777757,131.672022393656,107.365241343093,169.034648635665,107.343946240312,87.4388324731074,138.008190241411,72.9026860288883,59.2543432946136,94.0322994914776
"54","Iraq","Middle East and north Africa",22796461319800.8,15718091513252.7,13235590621817.1,9646365277625.61,14596876485.5625,14028149921.9282,15353846865.9914,9435948428.03869,9056261395.54661,9940792545.26368,7666921830.04265,7352971232.75902,8084124924.11343,5169845591.52625,4950072761.96315,5461540716.12166,0.000640313260939486,0.000615365241347501,0.000673518869907023,0.000600324054614568,0.000576168002833603,0.000632442719708185,0.000579265561251551,0.000555545380849014,0.000610786866646346,0.000535937157959125,0.000513154190153328,0.00056617602163475,57832467.6774194,252.399336770162,242.56530086482,265.488357709942,163.160051904943,156.59475998951,171.889475661179,132.571237886779,127.142616043513,139.785232219476,89.3934808447541,85.5933174004245,94.4372760744932
"55","Ireland","Europe and central Asia",38287167308743.2,25947625765501.5,21655711974969.7,15501332799419.3,59840354611.0782,59633428170.7544,60063114666.1379,38735479240.3757,38596333878.687,38884947896.295,31492224180.7079,31376619298.6003,31616243342.0951,21256603466.17,21174695419.7736,21344204348.3776,0.00156293502019966,0.00155753043023208,0.00156875315903619,0.00149283327848347,0.00148747073152267,0.0014985936766513,0.00145422252646819,0.00144888421746957,0.0014599493832684,0.00137127586003226,0.00136599192429227,0.00137692704392342,5370688.25806452,11142.0271919941,11103.4983423605,11183.5041953791,7212.38645386115,7186.478161478,7240.2169010473,5863.72223958816,5842.19708740044,5886.81409586951,3957.89188364294,3942.64094326795,3974.20280656349
"56","Israel","Middle East and north Africa",23504540920572,16293516914987.4,13755573374163,10073564711705,17779457787.629,17627237386.1719,17953000472.5264,11840774389.8633,11736325917.9553,11959183908.7822,9771629519.03578,9683935575.06606,9870730116.67273,6803458375.38781,6739985192.43838,6874690581.88389,0.000756426507018812,0.000749950294529851,0.000763809875427658,0.000726716917633154,0.000720306486266312,0.000733984195749764,0.000710376023829713,0.000704000866532785,0.000717580419818257,0.00067537744285124,0.000669076477426788,0.000682448644410437,10780557,1649.2151368087,1635.09523544766,1665.31288434599,1098.34532574368,1088.65672877156,1109.32894365126,906.412304951941,898.277851048518,915.604835322769,631.085979637955,625.198233490012,637.693449594848
"57","Italy","Europe and central Asia",91441298487916,66449518215047,57432196822801.8,44027312358883.1,148517992888.18,148374198660.021,148668820691.7,98398632409.0569,98293634870.8845,98508247638.677,80989168709.2795,80898223191.6381,81083865512.8609,56090180557.606,56020197480.8769,56162639823.8224,0.0016241894564501,0.00162261692597933,0.00162583890594409,0.00148080279665256,0.00147922268680387,0.00148245239822327,0.00141017013434397,0.0014085866058935,0.00141181897957051,0.0012739860225942,0.00127239648480551,0.00127563180250522,56371041.6129032,2634.65049853158,2632.09964575248,2637.32612415787,1745.55285113862,1743.69023630717,1747.49738199141,1436.71584544113,1435.10250790045,1438.39572931186,995.017635877196,993.776163753802,996.303034623488
"58","Jamaica","Latin America and Caribbean",1070982851097.86,775219165434.126,668690698076.09,510603906795.24,174087937.718601,162453683.318909,186885339.452599,116754553.668235,108713744.180439,125576196.285178,96722565.344553,89950733.5238536,104142396.42218,67903406.8491016,62978160.1956608,73286478.8751433,0.000162549696794999,0.000151686540220862,0.000174498909353239,0.000150608445810098,0.000140236140988025,0.000161987992408385,0.000144644699893144,0.000134517698216311,0.000155740758353318,0.000132986461610314,0.000123340537268776,0.000143529021027511,2730582.80645161,63.7548648249302,59.4941427650815,68.4415572423003,42.7581076803005,39.8133848655234,45.9887889092674,35.4219491589943,32.9419541173866,38.1392559039486,24.8677339828936,23.0639993948768,26.8391343789273
"59","Japan","East Asia and Pacific",177831860065552,130218797461882,112968627635470,87222562236607,212401450580.312,212252789539.842,212561386850.894,142981186439.094,142872465187.724,143098235121.337,118647035161.29,118552885117.856,118748417855.081,83532298708.6601,83460021264.7349,83610139423.0535,0.00119439480924294,0.00119355884520131,0.00119529417716567,0.00109800727103894,0.00109717235892572,0.001098906132682,0.00105026534928036,0.00104943193167226,0.00105116279041878,0.000957691411106035,0.000956862755743571,0.000958583848938602,115098464.677419,1845.38908642786,1844.09748761387,1846.77864684494,1242.25103123504,1241.30643782387,1243.26797514104,1030.8307369157,1030.01274126565,1031.71157137405,725.746420187029,725.118458344725,726.422716909245
"60","Jordan","Middle East and north Africa",4484915582893.49,3209363843816.54,2752793666591.36,2079372507331.79,1476819718.93295,1385544948.16388,1590978732.04097,992720247.066081,928511470.51018,1072966061.38605,823269083.404492,768750402.686251,891376133.000731,579055413.751718,538822066.813722,629272175.619551,0.000329285956811737,0.000308934454295789,0.000354739950537605,0.000309319944816711,0.000289313245769605,0.000334323596077561,0.000299066760213781,0.000279261904739179,0.000323807826143568,0.000278476036260935,0.000259127243874705,0.000302625995775534,12761029.1935484,115.728888049217,108.576269762346,124.674797613136,77.7931177814381,72.7614878414045,84.0814674986019,64.5143170599996,60.2420377719149,69.8514296520366,45.3768583214645,42.2240290059155,49.3120238246687
"61","Kazakhstan","Europe and central Asia",26077043637531.7,18291969922524.9,15535084922346,11511149303623.2,15741341221.1373,15360362383.6631,16178797627.973,10601571775.2163,10342302865.4434,10899107079.8124,8800206333.8632,8583764300.4373,9048504030.71157,6200986033.3768,6046599333.03833,6377938248.09559,0.000603647462493846,0.000589037722111854,0.000620422999357468,0.000579575180809882,0.000565401261277376,0.000595841078132932,0.000566473011113367,0.000552540545696678,0.000582456039084537,0.00053869391055722,0.000525281983019291,0.000554066156199373,22123444.483871,711.523073751624,694.302480559097,731.296504925717,479.200776486018,467.481583755342,492.649645391266,397.777404882813,387.994026278108,409.000688717724,280.29026121577,273.311840633432,288.288663763249
"62","Kenya","Sub-Saharan Africa",16474518666988.4,11342686603680.8,9541609099167.83,6936103845855.62,1922522481.30966,1407454939.26999,2575278570.81009,1282642483.1214,935447601.505672,1721883186.13426,1059903066.2982,771429682.188626,1424500085.45913,740541382.384309,536683527.168687,997648534.079495,0.000116696731490068,8.54322343322992e-05,0.000156318896039763,0.00011308101228021,8.24714315215331e-05,0.000151805585951347,0.000111082214255732,8.08490134285533e-05,0.000149293486104285,0.000106766190190014,7.73753592932955e-05,0.000143834140354689,68267192.6451613,28.1617334303248,20.6168568639646,37.7235165388425,18.7885634874179,13.702740148814,25.2227038994302,15.5258042000842,11.3001524201875,20.8665396988475,10.847690577134,7.86151453390293,14.6138796019497
"63","Kuwait","Middle East and north Africa",7186473771840.43,5280846522429.05,4587596097978.27,3549018269314.24,11853289528.3023,11793557742.9973,11917880719.4943,7749968906.3741,7708410629.23794,7794909568.28258,6334916316.02556,6299847707.82761,6372838465.36246,4325269567.41693,4299737200.27512,4352876728.64956,0.00164938882470404,0.00164107712870383,0.00165837670850389,0.00146756185271776,0.00145969222860358,0.00147607197731949,0.00138087926241312,0.00137323503928428,0.00138914549782858,0.00121872282394666,0.00121152861833702,0.00122650164026646,4725393.67741936,2508.42370762549,2495.78311313059,2522.09266212988,1640.06841237544,1631.27374256099,1649.57887118086,1340.61133282872,1333.19002349622,1348.63651589825,915.324703650735,909.921478250951,921.167002328314
"64","Kyrgyzstan","Europe and central Asia",2008046511124.56,1390537486822.6,1173290990646.92,858245136842.993,781498371.043991,743093991.623981,824970974.421196,516829313.385343,491186996.237273,545847261.822823,425007388.554626,403804147.465181,448997761.253101,293832824.065677,278990257.367894,310619708.825208,0.000389183401238217,0.000370058157272377,0.000410832602656793,0.000371675929835093,0.000353235350281453,0.000392544082410962,0.000362235278326214,0.000344163682056857,0.000382682356578513,0.000342364682830042,0.000325070595091449,0.000361924228277955,7888789.38709677,99.0644232842928,94.1962011103271,104.575104485684,65.5144012629733,62.2639256969743,69.1927791500726,53.8748555323058,51.1870868457535,56.9159270480082,37.2468841095292,35.365408262036,39.3748259185713
"65","Lao People's Democratic Republic","East Asia and Pacific",4330618722648.43,2924539350248.03,2436372776748.37,1737663216493.39,566157268.067513,411546649.659859,779266825.339783,375215328.959977,271095594.368453,518598825.342992,308782845.155397,222399901.086313,427687748.414736,213653251.992061,152905084.949548,297200157.94028,0.000130733575114014,9.50318363303463e-05,0.000179943531224382,0.000128298950372528,9.26968530430139e-05,0.000177326670369133,0.000126738752009659,9.12831990279961e-05,0.000175542820251643,0.000122954350396629,8.79946605868259e-05,0.00017103438406208,8640615.09677419,65.522796898901,47.6293232658289,90.1864990642515,43.4246086369542,31.3745712929235,60.0187393530122,35.7362111026882,25.7388968951229,49.4973730023462,24.7266253153464,17.6960879795042,34.3957177367192
"66","Latvia","Europe and central Asia",2654552430753.71,1886443874004.32,1612603162257.27,1210263327094.24,2124855325.16421,2065128877.92345,2193121735.99292,1428658040.2957,1386685664.49637,1476604910.50427,1184972538.65169,1149342872.16243,1225660852.0573,833802158.714806,807503669.060379,863813135.488093,0.000800457094215652,0.000777957464316158,0.000826173825231331,0.000757328675389167,0.000735079205697691,0.00078274521222299,0.000734819679376669,0.000712725175705111,0.000760051127731673,0.000688942761503572,0.00066721320144364,0.000713739825168503,1645523.58064516,1291.2943637861,1254.99804573677,1332.78049721601,868.208792082801,842.701788541184,897.346551500245,720.118843989521,698.466363947095,744.845510859684,506.709334659244,490.727497653836,524.947284650529
"67","Lesotho","Sub-Saharan Africa",166994095493.331,123968240204.842,108226369618.259,84513421033.7536,40823830.3423605,35180695.3033991,49643125.3249187,27396553.8191204,23313542.5821865,33770998.7193289,22713912.3566854,19199182.7509671,28198334.8414629,15985710.4414827,13322873.9679147,20136731.6038547,0.000244462717210207,0.000210670294656041,0.00029727473404532,0.000220996553422482,0.0001880606076497,0.000272416537199581,0.000209874104035855,0.000177398380992427,0.00026054957715874,0.000189149962762698,0.000157642109441928,0.000238266672411857,2590864.74193548,15.7568358091374,13.5787464061585,19.1608324901721,10.5742894932655,8.99836344400223,13.0346436742586,8.76692325501994,7.41033773018368,10.8837541323742,6.17002894158833,5.14224990300419,7.77220488508086
"68","Lithuania","Europe and central Asia",5556011337684.03,3884595564069.09,3294277048272.6,2434834501611.27,6603271823.12608,6475502649.019,6749954536.009,4422351991.3323,4333622086.30288,4524075829.38686,3660311947.37586,3585424287.02241,3746104066.05158,2564112895.74148,2509443633.13222,2626649059.19528,0.00118849142339558,0.00116549485871248,0.00121489214577857,0.00113843305394189,0.00111559157570665,0.0011646195221023,0.00111111236053907,0.00108837970652847,0.00113715513636472,0.00105309535167366,0.00103064238307432,0.00107877929997175,2480298.41935484,2662.28925180853,2610.77562219443,2721.4283907679,1782.99190001605,1747.21801718928,1824.00464157197,1475.75465871883,1445.56165461535,1510.34409279912,1033.79209361769,1011.75068836473,1059.00525464936
"69","Luxembourg","Europe and central Asia",3268894116814.42,2325599131335.26,1989289632997.95,1495120805458.75,3439510556.95949,3389262961.25874,3493769408.34711,2305680419.33552,2270741865.53676,2343316764.72677,1909311713.30106,1879790261.98586,1941073684.9022,1338848251.33061,1317225319.37667,1362055152.88525,0.00105219393288619,0.00103682249719413,0.00106879246726775,0.000991435019160717,0.000976411555603307,0.00100761852425587,0.000959795738956142,0.000944955541316993,0.000975762228236676,0.000895478309473333,0.000881015978486437,0.000911000066290515,714745.612903226,4812.2163954089,4741.9150255318,4888.12990982311,3225.87558106173,3176.99307913655,3278.53256098831,2671.31644998229,2630.01301169284,2715.75459836368,1873.18148885495,1842.92886251688,1905.65024576047
"70","Malaysia","East Asia and Pacific",58894744145445.3,40485538048280.7,34032890216669.5,24709618866013.4,21346918082.1566,19741942841.3831,23420293862.6505,13739334277.9885,12683089229.3069,15102563212.1046,11138046141.0517,10271321815.0324,12256127452.2844,7475064314.29754,6877972461.07924,8244545865.56387,0.000362458796483412,0.000335207209536878,0.000397663564083277,0.000339364003551188,0.000313274562738472,0.000373036001005943,0.000327273001797427,0.000301805745842927,0.000360125965624903,0.000302516374486822,0.00027835202551584,0.000333657346568941,37608491.6774194,567.608992810886,524.933119113533,622.739514882282,365.325320564179,337.240039778622,401.573222921151,296.157746409679,273.111772286242,325.887237313565,198.760013520714,182.883496633524,219.220327586655
"71","Maldives","South Asia",1033316342981.75,686606177245.145,566995280922.04,396893912715.718,398162073.86177,350923177.818688,497543801.414058,255093082.341353,224487146.293691,319631504.295703,206254318.378644,181351461.081223,258830121.051535,137608606.046317,120759211.591319,173270531.178817,0.000385324471606467,0.000339608659247622,0.000481501918355747,0.000371527508483622,0.000326951830224418,0.000465523781883457,0.000363767257539139,0.000319846508751028,0.000456494312669814,0.000346713823612814,0.000304260679547924,0.00043656636100369,532529.64516129,747.680579812935,658.973976392248,934.302542468531,479.021374038419,421.548637401584,600.213541537006,387.310491073553,340.547165268698,486.038896432032,258.40553159184,226.76523774511,325.372554848731
"72","Mali","Sub-Saharan Africa",3144557814568.47,2153266623955.26,1806475113318.56,1306369124186.18,498012704.008202,376082861.143852,661076493.937798,328658069.053246,247779037.18197,436793286.284201,269973328.892613,203340366.287556,359050127.812919,186231612.183393,139962697.292063,248070430.402649,0.000158372888455398,0.000119598011332942,0.000210228761218855,0.000152632314733763,0.000115071229185187,0.000202851463643583,0.000149447577164051,0.000112561952715757,0.00019875730651685,0.00014255665472759,0.000107138705822717,0.000189893059939845,33081858.2903226,15.0539519164159,11.3682507748927,19.9830519838477,9.93469188365963,7.48987662686568,13.2034084195317,8.16076674180023,6.14658235045517,10.8533844943635,5.62941811034452,4.23079913056172,7.49868487512434
"73","Malta","Middle East and north Africa",2006334580067.13,1342718445293.73,1113327791130.96,786427394438.963,4280477642.27884,4249970697.46196,4313939264.02607,2785520800.3173,2765663708.61816,2807279642.62425,2270885769.46314,2254671084.81348,2288643159.40498,1541475351.7537,1530395510.53481,1553593462.41506,0.00213348146655361,0.00211827615378077,0.00215015945340569,0.00207453826979188,0.00205974954638621,0.00209074333674632,0.00203972791082156,0.00202516375031212,0.00205567774166501,0.00196009874866247,0.00194600991948735,0.00197550781343698,535506.064516129,7993.33177701093,7936.36333755088,8055.81775796329,5201.66060646621,5164.57962267365,5242.29290505019,4240.63501785934,4210.35583761455,4273.79503437173,2878.53948609628,2857.8490738805,2901.16875486527
"74","Mauritania","Sub-Saharan Africa",1451634353115.16,1010357594054.04,854603063876.405,628016361991.741,225807962.174522,182554975.986729,282342057.327744,148633828.289033,119733194.120524,186412623.072404,121926901.561321,98027086.2623358,153169878.932063,83867057.9523399,67144107.9023702,105729147.698994,0.000155554297602523,0.000125758236290683,0.000194499432120663,0.000147110121370635,0.000118505759569834,0.000184501630085668,0.000142670798543913,0.000114704814908682,0.000179229264914284,0.000133542791283904,0.000106914583705151,0.000168354129124401,6546484.35483871,34.4930118113886,27.8859562005669,43.1288065508102,22.7043738642976,18.2896937700654,28.47522623874,18.6247907964832,14.9740045112734,23.3972725862929,12.8110071614776,10.2565139184579,16.1505232378424
"75","Mauritius","Sub-Saharan Africa",1509948601789.71,1055108348594.07,894312154811.408,660012129930.428,901960681.725086,882440470.326004,922912463.111,577071219.756656,563972714.66401,591133237.420943,466371018.605538,455510315.649415,478031653.220115,311025671.53427,303377863.369601,319237919.774982,0.00059734528755218,0.000584417555193644,0.000611221111776316,0.000546930768319294,0.000534516398638588,0.00056025832627391,0.000521485720725652,0.000509341523760764,0.000534524383514526,0.000471242356662529,0.000459654981494931,0.00048368492834917,1286381.29032258,701.16122529962,685.986710911132,717.448605677066,448.600445371797,438.41800165065,459.531899187299,362.544932916887,354.102099491193,371.609612807911,241.783422904321,235.83821192978,248.167415195325
"76","Mexico","Latin America and Caribbean",98619662777611.4,71334541831466.1,61509329871981.7,46932475179698.6,37842048116.7603,37649615927.2891,38053540154.3901,25796761416.0237,25661327978.9572,25945511134.6422,21544872106.5462,21429913274.0319,21671086271.314,15367201131.0204,15282506038.8381,15460109813.1364,0.000383717070723458,0.000381765814918567,0.000385861592735328,0.000361630715691295,0.000359732148270949,0.000363715956793284,0.000350269985892988,0.000348401020115706,0.000352321937442948,0.000327432147402866,0.000325627531476303,0.000329411771996716,136658182.225806,276.910225940459,275.502098111323,278.457824731728,188.768509838647,187.777471944972,189.85698998814,157.655193092988,156.813978680196,158.578768708528,112.449916139149,111.830157477041,113.129777971077
