"","location","region","gdp_sq","gdp_sq002","gdp_sq003","gdp_sq005","gdp_dif","gdp_dif_lower","gdp_dif_upper","gdp_dif002","gdp_dif002_lower","gdp_dif002_upper","gdp_dif003","gdp_dif003_lower","gdp_dif003_upper","gdp_dif005","gdp_dif005_lower","gdp_dif005_upper","gdp_dif_prop","gdp_dif_prop_lower","gdp_dif_prop_upper","gdp_dif_prop002","gdp_dif_prop002_lower","gdp_dif_prop002_upper","gdp_dif_prop003","gdp_dif_prop003_lower","gdp_dif_prop003_upper","gdp_dif_prop005","gdp_dif_prop005_lower","gdp_dif_prop005_upper","pop","gdp_dif_perc","gdp_dif_perc_lower","gdp_dif_perc_upper","gdp_dif_perc002","gdp_dif_perc002_lower","gdp_dif_perc002_upper","gdp_dif_perc003","gdp_dif_perc003_lower","gdp_dif_perc003_upper","gdp_dif_perc005","gdp_dif_perc005_lower","gdp_dif_perc005_upper"
"28","Croatia","Europe and central Asia",6345683077621.38,4455475271267.26,3785749556249.42,2807694447054.68,2946872705017.46,2946811250753.54,2946938525100,2045400590990.9,2045357490256.42,2045446512782.04,1727463335358.52,1727426765142.71,1727502193616.18,1265355645912.8,1265328648324.25,1265384175069.58,0.46439014822689,0.46438046380629,0.464400520645704,0.459075736360025,0.459066062704162,0.459086043182158,0.456306818423017,0.45629715845601,0.456317082772806,0.450674270214902,0.450664654642745,0.450684431276697,3733012.4516129,789408.753175796,789392.290797297,789426.385070517,547922.252471233,547910.706639271,547934.554008325,462753.167247579,462743.370812051,462763.576604141,338963.682097038,338956.449978501,338971.324492329
"29","Cyprus","Europe and central Asia",2606765456591.35,1771958042772,1481255836900.29,1063912613047.79,895110547309.65,895013450349.104,895231087835.616,594183797562.147,594119197160.51,594263872894.579,490585848659.095,490532504405.238,490651920637.462,343553330559.692,343516052606.998,343599433697.436,0.343379779353111,0.343342531291418,0.343426020769139,0.335326109997855,0.335289652926029,0.335371300307387,0.331195892321819,0.331159879465344,0.331240497701067,0.322914989771119,0.322879951223557,0.322958323346808,1327254.61290323,674407.561750107,674334.405507438,674498.381194089,447678.834027506,447630.161827757,447739.165580814,369624.519583315,369584.328158596,369674.30052039,258845.083090881,258816.99657882,258879.818805714
"30","Czech Republic","Europe and central Asia",20897893235124,14683543280182,12482744244196.9,9270066850865.1,7794715497924.51,7794471543900.03,7794990473669.95,5401335455169.42,5401164700070.78,5401527300127.81,4558472288694.44,4558327629093.77,4558634541259.1,3335208785485.86,3335102433208.9,3335327662088.33,0.372990492880095,0.372978819262007,0.373003650940688,0.367849595435147,0.367837966423308,0.367862660739258,0.365181902273903,0.365170313508016,0.365194900422506,0.35978260342045,0.359771130765649,0.359795427125433,10517849.3870968,741094.040335565,741070.846047883,741120.184058993,513539.912617091,513523.677824944,513558.152558674,433403.457391844,433389.703667547,433418.883793068,317099.880663576,317089.769064422,317111.183031398
"31","Democratic Republic of the Congo","Sub-Saharan Africa",6621285312790.22,4589824701491.16,3874058451676.93,2834618384474.72,315282885140.468,315046548412.441,315653232936.605,214563871342.239,214406281530.188,214810745336.163,179339827262.047,179209625124.619,179543760203.21,128578608978.603,128487645750.096,128721023794.257,0.0476165684223638,0.0475808749403792,0.0476725013385034,0.0467477268298571,0.0467133922261848,0.0468015140679282,0.0462924939050462,0.0462588851871985,0.0463451345514656,0.0453601125579483,0.0453280224434535,0.0454103538237335,148471989.870968,2123.5176103888,2121.92581702608,2126.0120054357,1445.14713872098,1444.08572766164,1446.80990348986,1207.90343968519,1207.02649220479,1209.27698456285,866.012566345654,865.399903791687,866.97176959859
"32","Denmark","Europe and central Asia",14470350914506.1,10339544035918,8863433667664.37,6689552312605.18,5949474874317.43,5949337999924.82,5949629197558.18,4222734898209.75,4222638841816.34,4222842794841.55,3606519238604.71,3606437675254.23,3606610660034.55,2700498347881.87,2700437991446.04,2700565680092.29,0.411149315553451,0.411139856598832,0.411159980342554,0.408406297564052,0.408397007367785,0.408416732901571,0.406898655062093,0.406889452832626,0.406908969510564,0.403688949826029,0.40367992733349,0.40369901510503,6174610.64516129,963538.466831057,963516.299539793,963563.460024898,683886.829612306,683871.272940164,683904.30385287,584088.527335881,584075.317863225,584103.333359304,437355.244414983,437345.469477048,437366.149104248
"33","Dominican Republic","Latin America and Caribbean",15035772821566.6,10211034732180.7,8530080354704.26,6115840170286.9,1012565843026.48,1012220082695.58,1013040455844.51,668760024440.99,668535371132.371,669067981662.516,550428433420.2,550245293714.101,550679291030.846,382571493178.018,382446981436.297,382741752081.051,0.0673437843895928,0.0673207885426215,0.0673753499648154,0.0654938546368227,0.0654718536041642,0.0655240138939012,0.064527930632757,0.0645064607639535,0.064557339219806,0.062554200653689,0.0625338417596933,0.0625820396583543,12238995.4193548,82732.7577413097,82704.5070296252,82771.5364810484,54641.7415422356,54623.3860072491,54666.9035110879,44973.3343759366,44958.3707535294,44993.8309609953,31258.4064353041,31248.2330724214,31272.3176181422
"34","Ecuador","Latin America and Caribbean",6966381341410.06,5083728320354.41,4402240756632.01,3386087560466.77,1083145298914.12,1082962316669.9,1083356139684.23,779227311127.515,779097490341.637,779376862071.559,670048310248.148,669937619978.972,670175807759.365,508455822253.415,508373471744.203,508550653242.974,0.155481769634919,0.155455503165249,0.15551203509984,0.15327870846434,0.153253171933335,0.15330812603637,0.152206193911297,0.152181049836883,0.152235155869142,0.150160269979352,0.150135949725448,0.150188276044719,20114628.3548387,53848.6359184241,53839.5389447694,53859.1178804267,38739.3342487517,38732.8802003056,38746.7691832385,33311.493427964,33305.9904543458,33317.8319746658,25277.9128345716,25273.8187738831,25282.627363117
"35","Egypt","Middle East and north Africa",87712445917051.2,60353281503992.5,50756315504728.9,36880064055088,4175077692340.36,4171682781420.12,4178995628186.73,2807470920597.89,2805230724579.28,2810054419109.71,2331940252914.04,2330099977727.78,2334061723345,1650608830847.18,1649339014998.23,1652071454602.86,0.047599604009318,0.0475608990013258,0.0476442719672732,0.0465172870577413,0.04648016900943,0.0465600933219152,0.0459438442236174,0.0459075871555469,0.0459856413952573,0.0447561270062236,0.044721696050598,0.0447957859328864,133325236.451613,31314.9843454851,31289.5209672786,31344.3706488635,21057.3106436364,21040.5081531385,21076.6880591999,17490.6140426037,17476.8111405032,17506.5260371174,12380.3180461354,12370.7938488961,12391.2883904949
"36","El Salvador","Latin America and Caribbean",2525270586891.01,1799795738981.85,1540775538172.3,1159650844341.58,316177026177.61,316098603401.505,316293486007.523,221559124426.827,221505307418.446,221639033309.917,188073973496.505,188028829391.259,188140993875.252,139227588071.884,139195038695.952,139275885870.752,0.125205206847505,0.125174151650287,0.125251324610298,0.123102371912584,0.123072470181395,0.123146770774832,0.122064485602882,0.122035186003993,0.122107983424003,0.120059920407279,0.120031852152001,0.120101568976849,6568010.77419355,48138.9323263453,48126.9922155871,48156.6636964537,33733.0634866431,33724.8696802943,33745.2298617964,28634.8454596738,28627.9721297117,28645.0495200889,21197.8318639374,21192.8761205546,21205.1853535293
"37","Estonia","Europe and central Asia",2554406614635.64,1781042645339.49,1508358560400.36,1112009587881.1,959631832708.529,959579607012.919,959691787064.638,661043328529.893,661007671344.781,661084194001.158,556249982724.234,556220146327.776,556284146669.684,404662261576.697,404640850085.136,404686732786.416,0.375677007415443,0.375656562081755,0.375700478367861,0.371155250133772,0.37113522973437,0.371178194823711,0.368778351068323,0.368758570362832,0.368801000819083,0.363901773857695,0.36388251908526,0.363923780151513,1260740.67741935,761165.122928238,761123.69831448,761212.67779593,524329.340973596,524301.058246029,524361.754833161,441208.88037248,441185.214604419,441235.97868545,320971.845221186,320954.861957344,320991.255406133
"38","Eswatini","Sub-Saharan Africa",466328150610.31,333422793086.542,285855623201.615,215704069885.233,22039817978.4838,22025396880.8366,22060823580.9079,15288370731.2752,15278408322.9092,15302877364.1727,12906607204.5813,12898224990.7009,12918811031.3084,9444059337.56848,9437983603.64192,9452902660.77122,0.0472624651753042,0.0472315403906256,0.0473075098555291,0.045852806251632,0.0458229270454932,0.0458963144736201,0.0451507899688166,0.0451214667258924,0.0451934822432956,0.0437824809823628,0.0437543139944623,0.0438234784619535,1396095.48387097,15786.7554426677,15776.4258500189,15801.8014066915,10950.8059498086,10943.6700422141,10961.1968099361,9244.78830688214,9238.7842663439,9253.52970520918,6764.62279741986,6760.27085015211,6770.95712290469
