"","location","year","region","hc_sq","hc_cf","hc_cf_lower","hc_cf_upper","sav_rate","gdp_sq","cs_sq","capital_share","tech_level","tc_share","he_pc","pop","tc","gdp_cf","gdp_cf_lower","gdp_cf_upper","cs_cf","cs_cf_lower","cs_cf_upper"
"336","Belize",2045,"Latin America and Caribbean",4000142.24197315,4468762.94137759,4468686.00024329,4468850.0342775,22.5870837133166,5227321620.52424,18026631118.5595,0.516049904761905,22.2806567756497,1.35583516577344,810.61821400758,519079,5705013.95324523,5721421412.31454,5721343756.03429,5721508942.90217,19304681713.5371,19304494718.8594,19304890789.0504
"337","Belize",2046,"Latin America and Caribbean",4045793.54210291,4523704.74878338,4523626.30048808,4523793.60943454,22.5870837133166,5271389503.18529,18305999073.0237,0.516049904761905,22.1716695839893,1.36410272430545,831.329412711499,522932,5930146.75548295,5776408016.55128,5776328530.79121,5776497667.88191,19633038468.1288,19632843282.896,19633256860.4735
"338","Belize",2047,"Latin America and Caribbean",4087916.82864578,4574897.65879796,4574817.74496391,4574988.25047281,22.5870837133166,5315828891.26024,18581352279.3119,0.516049904761905,22.079286948261,1.37242069643183,852.56978007255,526659,6162354.85983435,5831912806.12669,5831831473.79658,5832004605.22892,19957448106.2555,19957244726.7692,19957675828.6041
"339","Belize",2048,"Latin America and Caribbean",4126108.67833788,4621950.12786236,4621868.71732343,4622042.31950824,22.5870837133166,5360642916.6507,18852975387.072,0.516049904761905,22.0037483040973,1.38078938956262,874.352836286821,530285,6402115.52790717,5887992434.97736,5887909183.80117,5888086355.46277,20278226624.8011,20278015043.6876,20278463695.7723
"340","Belize",2049,"Latin America and Caribbean",4162800.41585623,4667516.19246271,4667433.29345931,4667609.91362519,22.5870837133166,5405834737.66114,19121139520.8742,0.516049904761905,21.9376393951482,1.38920911298238,896.692446989798,533794,6649436.19469278,5944618904.29498,5944533715.4687,5944714925.02319,20595687125.0769,20595467319.0062,20595933556.3982
"341","Belize",2050,"Latin America and Caribbean",4193051.38046671,4706241.91512129,4706157.62383831,4706337.0558575,22.5870837133166,5451407539.22149,19386102962.4296,0.516049904761905,21.8937706932218,1.39768017786159,919.602832082299,537193,6904598.83955388,6001931101.07012,6001843947.25288,6002029248.56062,20910120730.8935,20909892673.4549,20910376528.931
"342","Benin",2020,"Sub-Saharan Africa",33737894.2670527,36090429.4400397,36090429.4400397,36090429.4400397,16.1951022992641,40287135687,86091283469.6382,0.61716,59.261594124613,0.653276357684859,83.00643378,12466819,6760274.81477228,41998442069.9986,41998442069.9986,41998442069.9986,86091283469.6382,86091283469.6382,86091283469.6382
"343","Benin",2021,"Sub-Saharan Africa",34899809.3646217,37330578.1462918,37329981.441858,37331431.9627114,16.1951022992641,43169680245.4049,88311262134.1092,0.61716,61.5853416287328,0.653120321597478,82.2888506191845,12819427,6889739.58229007,45055586231.6625,45055141761.8265,45056222212.8953,88589504786.9117,88589504786.9117,88589504786.9117
"344","Benin",2022,"Sub-Saharan Africa",36074874.8830494,38583301.9167382,38582340.5389056,38584604.3735099,16.1951022992641,45869080351.1501,90887072905.4123,0.61716,63.4106999920003,0.652964322779566,81.5774709003099,13174363,7017611.39491053,47926841509.4636,47926090058.5981,47927860649.489,91457943629.6905,91457871647.3459,91458046627.5017
"345","Benin",2023,"Sub-Saharan Africa",37272123.0228882,39858960.0572645,39857712.5281039,39860651.9387506,16.1951022992641,48392338461.2669,93771263746.7421,0.61716,64.7849291904273,0.652808361222215,80.8722409951783,13531365,7143759.00183712,50618476309.4073,50617459627.4384,50619856149.6558,94647983968.8141,94647793887.3503,94648246867.5045
"346","Benin",2024,"Sub-Saharan Africa",38510021.7050697,41176585.0614083,41175105.8172876,41178643.1762439,16.1951022992641,51444927171.4036,96919889278.2133,0.61716,66.6486772737041,0.652652436916532,80.1731077392025,13894291,7270211.96142983,53867173905.8072,53865907041.1562,53868935014.6447,98114455730.0891,98114110500.0135,98114928950.3847
"347","Benin",2025,"Sub-Saharan Africa",39805049.1519533,42553485.8721487,42551733.3527648,42555961.5436495,16.1951022992641,54511044830.8193,100405453397.493,0.61716,68.2643412111059,0.652496549853611,79.4800184273983,14265853,7398333.82258589,57133652167.1644,57132085587.0757,57135861205.0408,101933754281.617,101933221143.019,101934489054.276
"348","Benin",2026,"Sub-Saharan Africa",41101535.3878333,43932013.6415737,43930041.3584921,43934841.3337103,16.1951022992641,57787703735.5999,104213300202.368,0.61716,69.9463582093354,0.65234070002456,78.7929208104115,14642545,7526243.1085912,60625433350.9733,60623587296.777,60628072569.2841,106091118151.045,106090357960.129,106092173941.015
"349","Benin",2027,"Sub-Saharan Africa",42423941.5666854,45337024.0902331,45334844.1854751,45340170.4430713,16.1951022992641,61233584509.3537,108361412928.625,0.61716,71.6047534850879,0.652184887420489,78.1117630905788,15023329,7653381.27773733,64298201352.9201,64296066067.2441,64301273594.5536,110606132076.826,110605110925.09,110607562501.403
"350","Benin",2028,"Sub-Saharan Africa",43780043.4410196,46776946.8858651,46774600.7472066,46780346.2080182,16.1951022992641,64683552858.8387,112860183934.99,0.61716,73.0380469948917,0.652029112032501,77.4364939180232,15408689,7779977.79852966,67978383985.8493,67975983227.9558,67981851099.2495,115490224431.604,115488908525.756,115492080887.627
"351","Benin",2029,"Sub-Saharan Africa",45175811.3870973,48257347.7835683,48254904.8251874,48260893.2551073,16.1951022992641,68327896267.4978,117692742294.528,0.61716,74.4681351007015,0.651873373851711,76.7670623867826,15798753,7906075.7967062,71864649983.5664,71862031219.0516,71868438385.5413,120726142013.282,120724503097.529,120728467149.066
"352","Benin",2030,"Sub-Saharan Africa",46574063.5017672,49737724.6591931,49735258.7260612,49741333.0231751,16.1951022992641,72177566042.6479,122873877879.258,0.61716,75.9349482189789,0.651717672869231,76.1034180309724,16194140,8031960.24500913,75967649799.3979,75964869248.2713,75971700896.0351,126329668891.528,126327687809.97,126332491306.098
"353","Benin",2031,"Sub-Saharan Africa",47990819.9584605,51236123.0811829,51233587.308546,51239832.681499,16.1951022992641,76244130500.4572,128419414643.021,0.61716,77.4238329724918,0.651562009076176,75.4455108209811,16593514,8156944.79782587,80300221991.6723,80297227371.7792,80304585469.7073,132317524830.489,132315192489.91,132320862203.575
"354","Benin",2032,"Sub-Saharan Africa",49450481.471888,52778361.6768403,52775807.1049535,52782113.4579175,16.1951022992641,80539809728.9107,134346258842.603,0.61716,78.9126155896062,0.651406382463663,74.7932911596985,16997633,8281387.40659096,84874860688.7955,84871692659.7474,84879492492.8916,138707672712.607,138704972007.301,138711549886.77
"355","Benin",2033,"Sub-Saharan Africa",50939787.6714963,54350340.4018057,54347745.4640888,54354153.3469337,16.1951022992641,85077512309.3605,140672450477.703,0.61716,80.4168486574278,0.651250793022815,74.1467098787773,17406330,8405186.66485244,89705049485.1429,89701679636.2529,89709979708.9503,145519200771.047,145516122035.462,145523634211.914
"356","Benin",2034,"Sub-Saharan Africa",52467113.0320535,55961059.9879433,55958411.0476883,55964949.5239596,16.1951022992641,89870874107.009,147417218105.988,0.61716,81.9306506576955,0.651095240744748,73.5057182349259,17821416,8529191.2804948,94805048459.1463,94801454340.9128,94810305446.6124,152772426492.798,152768955943.517,152777436716.41
"357","Benin",2035,"Sub-Saharan Africa",54034568.100668,57612572.4865997,57609868.3468577,57616540.3241158,16.1951022992641,94934299246.8907,154601037199.561,0.61716,83.4544339479609,0.650939725620585,72.8702679062341,18239387,8651698.58934017,100189654696.872,100185825359.083,100195254230.135,160488961062.237,160485081969.295,160494572149.167
